,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,105995,Filip Kostic,29," M(LR),FW",184,84,28(3),2525,4,9,2,0,1.6,69.7,0.4,6,7.11,28,3
1,1,373154,Diant Ramaj,21, Goalkeeper,189,81,1,90,0,0,0,0,0,68.6,2,0,7.11,1,0
2,2,323450,Evan Ndicka,23, D(CL),192,80,32,2858,4,4,3,0,0.8,84.2,3.5,1,7.06,32,0
3,3,145777,Rafael Borré,27, FW,174,70,28(3),2391,8,4,5,0,1.7,72.3,1.5,1,6.79,28,3
4,4,403646,Jesper Lindstrøm,22," AM(CR),FW",182,66,26(3),1996,5,4,0,0,1.9,74.5,0.2,1,6.76,26,3
5,5,403747,Ansgar Knauff,20, M(R),180,73,8(4),760,1,1,0,0,1,62.6,0.6,1,6.76,8,4
6,6,366558,Tuta,23, D(C),185,81,26,2189,4,0,2,1,0.6,79.0,2.1,2,6.75,26,0
7,7,317630,Djibril Sow,25, DMC,184,77,28(3),2422,2,3,5,0,0.5,82.9,0.9,0,6.67,28,3
8,8,66424,Kevin Trapp,32, GK,189,88,32,2880,0,0,2,0,0,61.5,0.2,1,6.67,32,0
9,9,344166,Daichi Kamada,26," AM(CLR),FW",184,76,23(9),2146,4,3,0,0,1.1,79.4,0.5,0,6.63,23,9
10,10,83659,Martin Hinteregger,30, D(C),186,82,25(2),2222,1,0,6,0,0.6,76.9,2.2,0,6.6,25,2
11,11,16954,Makoto Hasebe,38," D(CR),M(CR)",180,72,12(6),1184,0,0,1,0,0,86.6,1.1,0,6.57,12,6
12,12,115165,Erik Durm,30," D(LR),M(LR)",182,70,7,478,0,1,1,0,0.1,66.8,0.4,0,6.57,7,0
13,13,130897,Christopher Lenz,27," D(L),M(L)",181,81,6(9),659,0,1,6,0,0.4,76.2,0.9,0,6.51,6,9
14,14,402665,Kristijan Jakic,25, DMC,181,75,21(5),1883,1,0,6,0,1.2,74.9,1.3,0,6.43,21,5
15,15,65581,Sebastian Rode,31," D(R),M(C)",180,71,10(7),763,1,0,1,0,0.4,81.6,0.5,0,6.42,10,7
16,16,329618,Aymen Barkok,24, AM(CR),189,82,2(3),159,0,0,0,0,0.4,78.0,1.4,0,6.42,2,3
17,17,333365,Ajdin Hrustic,26, M(CLR),183,74,9(14),960,2,0,2,0,1.3,81.8,0.3,1,6.37,9,14
18,18,69467,Timothy Chandler,32," D(R),M(LR)",187,84,15(2),1218,0,0,4,0,0.8,62.4,0.8,0,6.36,15,2
19,19,320977,Jens Petter Hauge,22, AM(CLR),183,75,9(17),1031,2,2,4,0,0.7,71.8,0.4,1,6.33,9,17
20,20,271856,Gonçalo Paciência,28, FW,184,81,4(14),505,3,0,3,0,1.6,68.5,1,0,6.31,4,14
21,21,94934,Danny da Costa,29," D(R),M(R)",187,87,7(4),724,0,0,2,0,0.2,67.7,1.3,0,6.31,7,4
22,22,262262,Almamy Touré,26," D(CR),M(R)",183,81,5(5),509,0,0,2,0,0.6,72.5,1.3,0,6.28,5,5
23,23,328269,Sam Lammers,25, FW,189,77,5(10),515,1,0,1,0,0.8,62.1,1.4,0,6.24,5,10
24,24,335756,Ragnar Ache,24, FW,183,81,1(12),249,0,1,0,0,0.8,60.0,1.4,0,6.2,1,12
25,25,37940,Stefan Ilsanker,33," D(CR),DMC",189,85,3(9),261,0,0,1,0,0.3,80.9,0.5,0,6.18,3,9
26,26,35452,Jens Grahl,33, GK,192,88,1,90,0,0,0,0,0,79.2,0,0,5.81,1,0
