,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,110373,Hakan Çalhanoglu,28," M(CLR),FW",178,76,14(1),1217,6,5,1,0,3.1,77.6,1.7,3,7.49,14,1
1,1,296769,Benjamin Henrichs,25," D(LR),DMC,M(LR)",183,79,27(2),2427,0,2,1,0,0.2,75.9,0.9,0,7.06,27,2
2,2,6624,Roberto Hilbert,37," D(R),M(R)",182,80,7,586,0,0,2,0,0.3,70.7,2.4,0,7.06,7,0
3,3,132273,Wendell,29," D(CL),M(L)",178,72,27(5),2529,2,2,8,1,0.6,79.9,1.2,0,7.01,27,5
4,4,326413,Kai Havertz,23," M(CR),FW",188,83,15(9),1451,4,5,2,0,1.3,73.7,3.7,1,6.96,15,9
5,5,141556,Julian Brandt,26," M(CLR),FW",185,83,25(7),2306,3,8,0,0,1.4,77.7,0.7,1,6.95,25,7
6,6,80994,Kevin Kampl,31, M(CLR),178,66,28(2),2539,1,2,4,0,1.1,83.8,0.4,0,6.94,28,2
7,7,91060,Karim Bellarabi,32," M(CLR),FW",184,81,14(2),1119,2,6,4,0,2.2,72.3,0.4,1,6.93,14,2
8,8,134946,Jonathan Tah,26, D(C),195,98,16(3),1637,1,1,1,0,0.5,82.9,2.4,0,6.92,16,3
9,9,29940,Lars Bender,33," D(CR),M(CR)",185,78,9,610,0,1,4,0,0.6,76.6,1.7,0,6.91,9,0
10,10,35003,Chicharito,34, FW,175,73,20(6),1815,11,3,1,0,2,73.4,1.3,2,6.89,20,6
11,11,101112,Vladlen Yurchenko,28, M(C),181,74,1(2),146,0,0,0,0,1.3,81.4,1.0,0,6.74,1,2
12,12,125095,Tin Jedvaj,26, D(CLR),185,81,16(2),1423,1,0,2,1,0.6,73.3,2.7,0,6.72,16,2
13,13,43589,Ömer Toprak,33, D(C),186,83,25,2104,1,0,6,0,0.4,84.4,2.9,0,6.72,25,0
14,14,27124,Julian Baumgartlinger,34, DMC,181,85,19(3),1566,0,1,1,0,0.6,86.3,0.9,1,6.71,19,3
15,15,92812,Kevin Volland,30," AM(CLR),FW",179,85,16(7),1472,6,2,3,1,1.5,68.5,1.3,1,6.71,16,7
16,16,25657,Charles Aránguiz,33, M(C),171,68,22(4),1822,2,2,7,1,0.7,79.6,0.7,0,6.66,22,4
17,17,139623,Joel Pohjanpalo,28, FW,186,83,1(10),185,6,0,0,0,1.6,63.3,1.3,1,6.66,1,10
18,18,8096,Stefan Kießling,38, FW,191,81,6(14),749,4,1,0,0,1.2,65.0,2.9,2,6.62,6,14
19,19,94934,Danny da Costa,29," D(R),M(R)",187,87,1(2),110,0,1,0,0,0,73.7,2.0,0,6.62,1,2
20,20,40560,Aleksandar Dragovic,31, D(CR),186,84,15(4),1258,0,1,1,0,0.3,84.6,2.1,0,6.6,15,4
21,21,92173,Bernd Leno,30, GK,189,82,34,3060,0,0,0,0,0,65.2,0.1,1,6.58,34,0
22,22,41881,Admir Mehmedi,31," M(CLR),FW",183,78,16(6),1264,3,0,1,0,0.7,75.6,1.1,0,6.52,16,6
23,23,327682,Leon Bailey,25," M(LR),FW",178,77,0(8),133,0,0,1,0,0.8,65.9,0.1,0,6.32,0,8
