,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,25,301869,Jonathan Clauss,30.0," D(R),M(R)",178.0,69.0,9,9.0,0,733.0,4.0,1.6,35.6,75.0,1.1,0.8,0.0,7.2
1,26,328983,Mattéo Guendouzi,23.0, M(C),185.0,68.0,8(1),8.0,1,696.0,2.0,0.9,43.4,84.9,0.2,2.2,0.0,6.82
2,27,86513,Cédric Bakambu,31.0," AM(LR),FW",182.0,73.0,0(3),0.0,3,56.0,1.0,0.7,7.3,81.8,0.3,0.0,0.0,6.41
3,28,255071,Cengiz Ünder,25.0, AM(CLR),173.0,66.0,4(4),4.0,4,337.0,1.0,1.0,16.5,75.0,0.6,0.9,0.0,6.65
4,29,14058,Dimitri Payet,35.0," M(CLR),FW",175.0,77.0,3(4),3.0,4,270.0,1.0,1.9,18.1,77.2,0.9,1.3,0.0,6.65
5,30,101017,Jordan Veretout,29.0, M(C),177.0,67.0,5(4),5.0,4,549.0,1.0,0.4,39.7,85.7,0.2,2.2,0.1,6.65
6,31,362788,Leonardo Balerdi,23.0, D(C),187.0,85.0,8(1),8.0,1,663.0,1.0,0.1,42.9,83.7,0.0,2.9,0.0,6.84
7,32,402887,Luis Suárez,24.0," AM(L),FW",185.0,74.0,2(4),2.0,4,257.0,1.0,0.5,12.5,68.0,0.0,0.5,0.0,6.91
8,33,110260,Sead Kolasinac,29.0," D(CL),DMC,M(L)",183.0,85.0,4(3),4.0,3,368.0,1.0,0.1,25.9,82.9,0.0,0.7,0.0,6.57
9,34,25244,Alexis Sánchez,33.0," M(CLR),FW",169.0,62.0,5(2),5.0,2,470.0,0.0,1.4,24.9,80.5,0.1,0.9,0.0,6.97
10,35,322668,Amine Harit,25.0," AM(CLR),FW",180.0,67.0,2(2),2.0,2,172.0,0.0,1.3,23.0,89.1,0.3,0.5,0.5,6.49
11,36,104257,Arkadiusz Milik,28.0," AM(C),FW",186.0,80.0,2,2.0,0,131.0,0.0,0.5,18.5,75.7,0.0,0.0,0.0,6.49
12,37,410337,Bamba Dieng,22.0," AM(L),FW",178.0,0.0,0(1),0.0,1,6.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.0
13,38,104368,Chancel Mbemba,28.0," D(CLR),DMC",182.0,81.0,9,9.0,0,766.0,0.0,0.1,48.2,84.8,0.1,2.4,0.0,7.01
14,39,251134,Duje Caleta-Car,26.0, D(C),192.0,89.0,0(1),0.0,1,7.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.14
15,40,243814,Eric Bailly,28.0, D(CR),187.0,77.0,1(2),1.0,2,167.0,0.0,0.0,30.3,83.5,0.0,4.0,0.0,6.86
16,41,242791,Gerson,25.0, M(CLR),184.0,78.0,5(2),5.0,2,345.0,0.0,0.4,19.1,80.6,0.0,0.1,0.0,6.61
17,42,399955,Issa Kaboré,21.0," D(R),M(R)",180.0,0.0,2(1),2.0,1,169.0,0.0,1.0,21.3,78.1,1.0,0.3,0.0,6.72
18,43,379790,Nuno Tavares,22.0," D(L),M(L)",183.0,75.0,6(2),6.0,2,627.0,0.0,1.0,32.6,83.1,0.8,1.4,0.0,7.49
19,44,399047,Pape Gueye,23.0, DMC,189.0,79.0,2(3),2.0,3,205.0,0.0,0.2,23.6,85.6,0.0,1.0,0.0,6.62
20,45,145427,Pau López,27.0, GK,189.0,77.0,7,7.0,0,630.0,0.0,0.0,29.0,74.4,0.0,4.9,0.0,6.91
21,46,120335,Rubén Blanco,27.0, GK,188.0,70.0,2,2.0,0,180.0,0.0,0.0,30.5,62.3,0.0,5.5,0.0,6.77
22,47,234376,Samuel Gigot,28.0, D(C),187.0,83.0,6,6.0,0,459.0,0.0,0.2,42.5,84.7,0.0,0.8,0.0,6.61
23,48,444816,Souleymane Isaak Touré,19.0, Defender,206.0,75.0,0(3),0.0,3,40.0,0.0,0.0,8.7,84.6,0.0,0.0,0.0,6.04
24,49,231144,Valentin Rongier,27.0," D(R),M(C)",172.0,67.0,7(1),7.0,1,600.0,0.0,1.1,53.9,89.8,0.1,1.6,0.0,7.14
