,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,148546,Lorenzo Pellegrini,26, M(CL),186,77,27(1),2300,9,5,6,1,3.3,77.7,0.6,6,7.34,27,1
1,1,317506,Tammy Abraham,24, FW,190,80,36(1),3099,17,4,9,0,2.6,71,2.1,4,7.17,36,1
2,2,28421,Henrikh Mkhitaryan,33," M(CLR),FW",177,75,29(2),2505,5,6,2,1,1.8,84.9,0.5,2,6.99,29,2
3,3,109149,Bryan Cristante,27," D(C),M(C)",186,80,29(5),2674,2,0,9,0,1.2,82.2,2.6,1,6.94,29,5
4,4,101017,Jordan Veretout,29, M(C),177,67,26(10),2329,4,8,6,0,0.8,88.4,0.4,1,6.81,26,10
5,5,341525,Ibañez,23, D(C),185,73,32(2),2888,3,0,9,0,0.6,87.5,1.8,2,6.8,32,2
6,6,70614,Sérgio Oliveira,30, DMC,181,72,13(1),902,2,1,5,0,0.9,83.2,0.6,3,6.79,13,1
7,7,71345,Chris Smalling,32, D(CR),194,81,23(4),2088,3,0,0,0,0.4,89,1.9,0,6.74,23,4
8,8,332398,Nicolò Zaniolo,23," AM(CR),FW",190,79,23(5),1985,2,2,10,2,2.5,76.9,0.7,2,6.67,23,5
9,9,403913,Nicola Zalewski,20, M(L),164,0,9(7),799,0,0,1,0,0.6,80.8,0.1,0,6.66,9,7
10,10,23089,Rui Patrício,34, GK,190,84,38,3420,0,0,2,0,0,74,0.1,0,6.6,38,0
11,11,232249,Rick Karsdorp,27," D(R),M(R)",184,80,32(4),2890,0,2,7,1,0.1,83.2,0.1,0,6.59,32,4
12,12,244804,Gianluca Mancini,26," D(C),DMC",190,77,33,2884,0,0,14,1,0.7,85,2.1,0,6.59,33,0
13,13,397846,Matías Viña,24," D(L),M(L)",181,70,18(8),1566,0,1,2,0,0.5,79.1,0.7,0,6.57,18,8
14,14,255169,Ainsley Maitland-Niles,25," D(LR),M(CLR)",177,71,7(1),493,0,0,0,0,0.4,78.5,1,0,6.56,7,1
15,15,70087,Stephan El Shaarawy,29," AM(CLR),FW",178,72,8(19),1047,3,0,1,0,1.4,84.2,0.5,0,6.56,8,19
16,16,343778,Marash Kumbulla,22, D(C),191,78,13(4),1030,0,0,6,0,0.4,86.1,1.3,0,6.56,13,4
17,17,427130,Cristian Volpato,18, Midfielder,187,0,0(3),36,1,0,0,0,0.3,83.3,0,0,6.46,0,3
18,18,374869,Carles Pérez,24, AM(CR),173,75,3(16),545,1,1,2,0,1.4,88.1,0,0,6.39,3,16
19,19,92329,Leonardo Spinazzola,29," D(LR),M(L)",186,75,2(1),129,0,0,1,0,0.7,85.2,0,0,6.36,2,1
20,20,262707,Eldor Shomurodov,27, FW,190,81,5(23),767,3,4,2,0,1.1,70.8,0.8,1,6.35,5,23
21,21,386668,Ebrima Darboe,21, DMC,0,0,1,64,0,0,0,0,1,95,0,0,6.31,1,0
22,22,294044,Amadou Diawara,25, DMC,183,75,2(2),169,0,0,0,0,0.3,78.6,0.3,0,6.29,2,2
23,23,386519,Riccardo Calafiori,20, Defender,0,0,2(4),170,0,1,2,0,0,76.9,0.2,0,6.27,2,4
24,24,426915,Felix Afena-Gyan,19, Forward,0,0,6(11),665,2,0,3,1,1,77.7,0.6,1,6.21,6,11
25,25,407590,Edoardo Bove,20, Midfielder,0,0,0(11),63,1,0,0,0,0.1,84.8,0,0,6.12,0,11
26,26,364716,Bryan Reynolds,21, D(R),188,75,0(1),1,0,0,0,0,0,100,0,0,6.12,0,1
27,27,278721,Borja Mayoral,25, FW,182,74,1(4),94,0,0,0,0,0.2,72.2,0,0,6.12,1,4
28,28,342606,Daniel Fuzato,25, GK,190,88,1,1,0,0,0,1,0,0,0,0,6.0,1,0
29,29,431397,Dimitrios Keramitsis,18, Defender,193,0,0(1),1,0,0,0,0,0,0,0,0,6.0,0,1
