,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,30,356183,Ridle Baku,24.0," D(R),M(CR)",176.0,72.0,28(6),28.0,6,2450.0,5.0,1.1,31.1,76.5,0.6,1.5,0.0,6.81
1,31,145267,Maximilian Philipp,28.0," AM(CLR),FW",183.0,79.0,12(10),12.0,10,969.0,4.0,0.8,13.2,81.4,0.3,0.2,0.0,6.4
2,32,130899,Yannick Gerhardt,28.0," D(L),M(CL)",184.0,81.0,17(10),17.0,10,1577.0,3.0,0.4,26.9,75.1,0.2,1.0,0.0,6.58
3,33,299490,Dodi Lukébakio,25.0," AM(CLR),FW",187.0,77.0,7(12),7.0,12,873.0,2.0,0.6,14.5,79.0,0.3,0.6,0.0,6.48
4,34,353565,Jonas Wind,23.0," AM(C),FW",190.0,82.0,14,14.0,0,1187.0,2.0,1.1,26.4,66.1,0.0,0.6,0.3,7.31
5,35,108919,Maximilian Arnold,28.0, M(CR),184.0,74.0,34,34.0,0,2996.0,2.0,1.7,49.1,83.2,1.7,5.0,0.1,6.99
6,36,298792,Josip Brekalo,24.0," AM(CLR),FW",175.0,70.0,0(1),0.0,1,20.0,1.0,1.0,15.0,80.0,0.0,2.0,0.0,6.82
7,37,31552,Max Kruse,34.0," M(CLR),FW",180.0,76.0,14,14.0,0,1138.0,1.0,1.1,33.4,74.7,0.4,1.9,0.4,6.94
8,38,425229,Micky van de Ven,21.0, D(C),193.0,81.0,2(3),2.0,3,189.0,1.0,0.2,14.2,85.9,0.2,0.2,0.0,6.52
9,39,114855,Paulo Otávio,27.0," D(L),M(L)",173.0,68.0,5(2),5.0,2,365.0,1.0,0.4,19.0,78.9,0.4,2.1,0.0,6.6
10,40,119172,Renato Steffen,30.0, M(CLR),170.0,65.0,13(7),13.0,7,972.0,1.0,0.7,18.0,76.4,0.5,0.8,0.0,6.39
11,41,115479,Wout Weghorst,30.0, FW,197.0,84.0,17(1),17.0,1,1552.0,1.0,0.9,23.7,70.9,0.0,0.6,0.1,6.76
12,42,262856,Xaver Schlager,25.0, M(C),174.0,76.0,13(1),13.0,1,1047.0,1.0,0.4,29.6,76.6,0.1,1.1,0.1,6.71
13,43,41881,Admir Mehmedi,31.0," M(CLR),FW",183.0,78.0,0(1),0.0,1,3.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,6.04
14,44,399957,Aster Vranckx,20.0, M(C),183.0,78.0,12(12),12.0,12,1139.0,0.0,0.5,17.2,79.6,0.2,0.5,0.1,6.51
15,45,401131,Bartosz Bialek,20.0, FW,191.0,84.0,1(11),1.0,11,171.0,0.0,0.2,3.5,54.8,0.0,0.2,0.0,6.04
16,46,80388,Daniel Ginczek,31.0," AM(R),FW",191.0,85.0,0(2),0.0,2,12.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,6.02
17,47,367783,Felix Nmecha,21.0, Midfielder,188.0,73.0,1(15),1.0,15,308.0,0.0,0.0,7.4,73.1,0.0,0.2,0.0,6.17
18,48,97145,Jérôme Roussillon,29.0," D(L),M(L)",175.0,80.0,18(8),18.0,8,1779.0,0.0,0.6,27.2,75.1,0.4,1.2,0.0,6.5
19,49,104899,John Brooks,29.0, D(C),193.0,78.0,29(2),29.0,2,2619.0,0.0,0.2,55.4,83.4,0.0,4.1,0.0,6.73
20,50,70105,Josuha Guilavogui,32.0," D(C),M(C)",188.0,77.0,10(5),10.0,5,943.0,0.0,0.2,34.4,82.2,0.0,1.6,0.0,6.73
21,51,115230,Kevin Mbabu,27.0," D(R),M(R)",184.0,83.0,14(10),14.0,10,1389.0,0.0,0.9,26.4,72.7,0.5,1.3,0.0,6.64
22,52,393083,Kevin Paredes,19.0, M(L),168.0,54.0,0(2),0.0,2,13.0,0.0,0.0,3.5,85.7,0.0,0.0,0.0,6.06
23,53,73797,Koen Casteels,30.0, GK,197.0,78.0,28,28.0,0,2520.0,0.0,0.0,33.6,75.4,0.0,8.5,0.0,6.7
24,54,148484,Luca Waldschmidt,26.0," AM(CLR),FW",181.0,74.0,9(5),9.0,5,719.0,0.0,0.4,16.6,79.4,0.2,0.4,0.0,6.19
25,55,347340,Lukas Nmecha,23.0," AM(CR),FW",185.0,80.0,18(7),18.0,7,1633.0,0.0,0.6,14.8,68.2,0.2,0.4,0.0,6.66
26,56,401130,Maxence Lacroix,22.0, D(C),190.0,88.0,29,29.0,0,2497.0,0.0,0.2,52.4,81.4,0.0,3.7,0.1,6.83
27,57,394749,Omar Marmoush,23.0," AM(L),FW",183.0,81.0,0(2),0.0,2,22.0,0.0,0.5,4.0,75.0,0.0,0.0,0.0,6.03
28,58,346498,Pavao Pervan,34.0, GK,194.0,88.0,6,6.0,0,540.0,0.0,0.0,29.3,72.7,0.0,4.8,0.0,6.49
29,59,364235,Sebastiaan Bornauw,23.0, D(C),191.0,81.0,23(4),23.0,4,2008.0,0.0,0.1,43.3,85.9,0.0,2.1,0.0,6.59
