,team_id,team_name,clean_sheets
0,98,Juventus,21
1,94,Verona,6
2,107,Atalanta,10
3,97,Bologna,8
4,106,Inter,15
5,96,Lazio,9
6,102,Sampdoria,8
7,104,Sassuolo,7
8,99,Udinese,9
9,115,Crotone,4
10,101,Genoa,12
11,222,Benevento,4
12,95,Roma,17
13,113,Torino,9
14,221,SPAL 2013,5
15,111,AC Milan,8
16,105,Napoli,17
17,109,Chievo,4
18,110,Fiorentina,12
19,116,Cagliari,7
