,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,8096,Stefan Kießling,38, FW,191,81,34,3020,25,7,1,0,3.5,66.0,5.3,10,8.02,34,0.0
1,1,106883,Daniel Carvajal,30, D(R),173,73,31(1),2783,1,7,7,0,0.4,79.8,1.3,2,7.72,31,1.0
2,2,77461,André Schürrle,31," M(CLR),FW",184,73,34,2830,11,7,1,0,3.6,78.5,0.5,3,7.67,34,0.0
3,3,13423,Gonzalo Castro,35," D(L),M(CR)",172,72,29(2),2525,6,7,4,0,2,77.0,0.8,2,7.51,29,2.0
4,4,29940,Lars Bender,33," D(CR),M(CR)",185,78,32(1),2793,3,6,1,0,1.1,79.2,1.6,1,7.5,32,1.0
5,5,18315,Michal Kadlec,37, D(CL),185,76,14,1205,1,3,1,0,0.9,79.2,2.1,2,7.39,14,0.0
6,6,13757,Sebastian Boenisch,35, D(CL),191,90,12(3),1143,1,3,5,0,1.5,70.2,2.7,0,7.27,12,3.0
7,7,40942,Stefan Reinartz,33, M(C),189,87,29,2446,3,1,11,0,0.5,84.0,1.4,0,7.25,29,0.0
8,8,86173,Philipp Wollscheid,33, D(C),194,88,31,2790,2,0,6,0,0.7,86.1,2.9,1,7.23,31,0.0
9,9,6427,Simon Rolfes,40, M(C),191,83,26(4),2319,3,2,3,1,1.1,80.3,0.8,1,7.05,26,4.0
10,10,43589,Ömer Toprak,33, D(C),186,83,26,2233,1,1,8,1,0.3,84.3,1.7,0,6.95,26,0.0
11,11,29742,Sidney Sam,34, M(CLR),174,68,10(12),961,5,2,2,0,1.6,82.8,0.3,0,6.92,10,12.0
12,12,92173,Bernd Leno,30, GK,189,82,32,2880,0,1,2,0,0,65.8,0.1,0,6.88,32,0.0
13,13,91060,Karim Bellarabi,32," M(CLR),FW",184,81,5(3),419,0,0,1,0,1.5,76.6,0.3,0,6.75,5,3.0
14,14,30993,Daniel Schwaab,34," D(CR),DMC",186,76,8(8),810,0,1,3,0,0.1,85.0,1.8,0,6.62,8,8.0
15,15,35366,Jens Hegeler,34," D(C),M(CR)",193,86,5(22),827,3,0,3,0,0.8,75.6,0.9,1,6.57,5,22.0
16,16,33736,Hajime Hosogai,36," D(LR),M(C)",177,68,9(8),897,0,0,1,0,0.2,77.0,0.2,0,6.53,9,8.0
17,17,5627,Manuel Friedrich,43, D(C),189,87,5(6),466,0,0,1,0,0.4,87.0,2.1,0,6.46,5,6.0
18,18,97161,Junior Fernandes,34," AM(LR),FW",184,77,0(6),70,0,1,0,0,0.3,77.8,0.3,0,6.33,0,6.0
19,19,110165,Dominik Kohr,28, DMC,183,77,0(4),39,0,0,0,0,0,55.6,0,0,6.32,0,4.0
20,20,104257,Arkadiusz Milik,28," AM(C),FW",186,80,0(6),65,0,0,0,0,0.8,66.7,0,0,6.16,0,6.0
21,21,121205,Okan Aydin,28, Midfielder,172,62,0(1),12,0,0,0,0,2,75.0,0,0,6.15,0,1.0
22,22,6220,Michael Rensing,38, GK,190,93,2,180,0,0,0,0,0,73.9,0.5,0,6.14,2,0.0
23,23,25716,Renato Augusto,34," M(CLR),FW",186,86,0(6),106,0,0,0,0,0.5,79.0,0,0,6.09,0,6.0
