,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,315275,Tyler Adams,23," D(R),M(CR)",175,72,8(2),8,2,723,0,2,0.2,0.5,1.4,1.1,0.0,0.6,1.8,7.3
1,1,298837,Amadou Haidara,24, M(CLR),175,72,4(5),4,5,375,1,0,1.3,0.7,1.1,0.4,0.1,0.8,0.9,6.72
2,2,248010,Konrad Laimer,25," D(R),M(CR)",180,72,20(9),20,9,1878,1,1,0.5,0.7,1.1,0.5,0.0,1.4,1.5,6.72
3,3,141716,Emil Forsberg,30," AM(CLR),FW",177,76,14(6),14,6,1254,4,7,1.5,2.0,1.1,1.2,0.2,1.1,1.5,7.02
4,4,115161,Marcel Halstenberg,31," D(CL),M(L)",188,87,27(1),27,1,2414,3,6,0.8,2.0,1.0,0.8,0.1,0.9,1.0,7.56
5,5,130903,Timo Werner,26," AM(CLR),FW",180,75,29(1),29,1,2525,16,7,3.6,1.2,1.0,1.2,1.2,1.2,2.9,7.17
6,6,299077,Nordi Mukiele,24," D(CR),M(R)",187,84,14(5),14,5,1227,1,1,0.4,0.6,0.9,1.1,0.0,0.7,1.1,6.99
7,7,117980,Bruma,27, AM(CLR),173,70,6(8),6,8,549,1,1,1.0,0.7,0.9,0.4,0.0,1.1,1.5,6.47
8,8,80994,Kevin Kampl,31, M(CLR),178,66,25(2),25,2,2122,2,5,1.3,1.8,0.9,0.3,0.3,0.9,1.1,7.13
9,9,345957,Ibrahima Konaté,23, D(C),194,95,27(1),27,1,2431,1,1,0.5,0.2,0.8,0.9,0.0,0.4,0.7,7.19
10,10,345388,Marcelo Saracchi,24, D(L),185,69,7(2),7,2,652,0,1,0.1,1.1,0.8,0.4,0.1,0.9,1.1,6.77
11,11,132943,Yussuf Poulsen,28," AM(R),FW",192,84,27(4),27,4,2454,15,3,2.1,1.1,0.8,1.6,0.6,2.0,3.1,7.27
12,12,362758,Matheus Cunha,23," AM(CL),FW",184,76,9(16),9,16,849,2,0,1.4,0.3,0.6,0.6,0.2,0.9,1.1,6.35
13,13,327721,Dayot Upamecano,23, D(C),186,90,14(1),14,1,1292,0,0,0.7,0.2,0.5,0.3,0.0,0.6,0.6,6.86
14,14,245643,Jean-Kévin Augustin,25," AM(R),FW",177,69,4(13),4,13,452,3,0,0.8,0.5,0.5,0.9,0.3,0.9,1.2,6.32
15,15,92051,Marcel Sabitzer,28," M(CLR),FW",178,76,26(4),26,4,2356,4,3,2.1,1.2,0.5,1.0,0.2,1.5,1.5,6.94
16,16,363686,Emile Smith Rowe,22, AM(CL),182,79,0(3),0,3,28,0,0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,6.1
17,17,133886,Diego Demme,30, DMC,172,71,24(2),24,2,2061,0,2,0.4,1.0,0.3,2.0,0.0,0.7,1.3,6.92
18,18,143600,Lukas Klostermann,26," D(CLR),M(R)",187,88,22(4),22,4,2003,5,1,0.5,0.8,0.3,0.4,0.0,0.3,0.4,7.01
19,19,104917,Willi Orbán,29, D(C),186,87,23(1),23,1,2050,4,0,1.1,0.0,0.1,1.2,0.0,0.1,0.4,7.41
20,20,37940,Stefan Ilsanker,33," D(CR),DMC",189,85,10(9),10,9,928,0,0,0.2,0.2,0.1,0.5,0.0,0.1,0.4,6.44
21,21,67369,Péter Gulácsi,32, GK,191,86,33,33,0,2926,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.93
22,22,103542,Yvon Mvogo,28, GK,188,88,1(1),1,1,135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
