,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,22221,Luis Suárez,35," AM(CLR),FW",182,86,33,2965,31,12,6,0,5.5,74.8,0.7,14,8.43,33,0.0
1,1,17,Steven Gerrard,42, M(C),185,82,33(1),2900,13,13,7,0,1.8,86.0,1.3,4,7.77,33,1.0
2,2,19840,Martin Skrtel,37, D(C),191,81,36,3222,7,1,6,0,0.4,90.8,3.6,2,7.46,36,0.0
3,3,23736,Daniel Sturridge,33," M(R),FW",188,76,26(3),2277,21,7,2,0,3.4,79.3,0.3,2,7.45,26,3.0
4,4,80767,Philippe Coutinho,30, M(CLR),172,68,28(5),2338,5,7,1,0,2.8,80.6,0.3,2,7.44,28,5.0
5,5,97692,Raheem Sterling,27," M(CLR),FW",170,69,24(9),2221,9,5,3,0,1.4,81.7,0.3,2,7.4,24,9.0
6,6,68659,Jordan Henderson,32," D(C),M(CLR)",182,67,35,3129,4,7,4,1,1.4,87.1,0.9,0,7.2,35,0.0
7,7,4574,Glen Johnson,38," D(CLR),M(R)",182,78,29,2521,0,2,3,0,0.7,84.1,1.4,0,7.14,29,0.0
8,8,31451,Lucas Leiva,35," D(C),M(C)",179,74,20(7),1872,0,0,6,0,0.3,90.8,2.1,0,7.07,20,7.0
9,9,94030,Jon Flanagan,29, D(LR),181,79,23,1899,1,1,3,0,0.3,83.7,1.3,1,7.07,23,0.0
10,10,29575,Mamadou Sakho,32, D(C),187,83,17(1),1481,1,0,0,0,0.6,92.5,2.7,0,7.05,17,1.0
11,11,35958,Aly Cissokho,35," D(L),M(L)",181,75,12(3),1090,0,1,2,0,0.3,80.2,1.9,0,6.99,12,3.0
12,12,7398,Daniel Agger,37, D(C),188,79,16(4),1420,2,1,0,0,0.4,89.1,2.3,1,6.97,16,4.0
13,13,3817,Kolo Touré,41, D(C),183,74,15(5),1439,0,2,2,0,0.4,86.4,2.2,0,6.91,15,5.0
14,14,23444,Joe Allen,32, M(C),168,62,15(9),1438,1,0,4,0,0.8,86.7,0.5,0,6.89,15,9.0
15,15,14230,José Enrique,36," D(L),M(L)",184,76,6(2),602,0,2,0,0,0.4,80.4,0.3,1,6.85,6,2.0
16,16,52197,Simon Mignolet,34, GK,193,87,38,3420,0,0,0,0,0,64.5,0.3,1,6.68,38,0.0
17,17,33064,Victor Moses,31, M(CLR),177,79,6(13),644,1,0,1,0,0.6,86.6,0.1,1,6.35,6,13.0
18,18,101763,Andre Wisdom,29," D(CR),M(R)",186,78,1(1),81,0,0,1,0,1,68.8,0.5,0,6.28,1,1.0
19,19,44687,Martin Kelly,32, D(CLR),191,77,0(5),107,0,0,0,0,0,80.4,0.2,0,6.23,0,5.0
20,20,85077,Luis Alberto,29," AM(CL),FW",182,70,0(9),135,0,1,0,0,0.3,85.5,0.1,0,6.22,0,9.0
21,21,91242,Iago Aspas,35," AM(CR),FW",176,67,5(9),381,0,1,3,0,0.1,75.4,0.2,0,6.2,5,9.0
22,22,105797,Jordon Ibe,26, M(CLR),176,81,0(1),14,0,0,0,0,1,100.0,0,0,6.15,0,1.0
23,23,142352,João Teixeira,29, AM(CLR),167,64,0(1),8,0,0,0,0,2,80.0,0,0,6.11,0,1.0
24,24,141414,Brad Smith,28," D(L),M(L)",178,70,0(1),31,0,0,0,0,0,50.0,0,0,5.9,0,1.0
