,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,69344,Christian Eriksen,30," M(CLR),FW",182,76,23(2),1984,7,8,3,0,1.9,81.9,0.4,2,7.22,23,2
1,1,6363,Emmanuel Adebayor,38, FW,191,82,20(1),1809,11,4,0,0,2.1,83.1,1.9,4,7.16,20,1
2,2,4905,Michael Dawson,38, D(C),188,76,31(1),2838,0,0,7,0,0.5,81.6,4.1,3,7.16,31,1
3,3,12187,Mousa Dembélé,35, M(CR),185,87,22(6),1823,1,1,5,0,0.5,90.8,1.1,3,7.14,22,6
4,4,76921,Vlad Chiriches,32, D(CR),184,75,16(1),1414,1,0,1,0,0.2,88.9,1.5,1,7.1,16,1
5,5,24711,Danny Rose,32," D(L),M(L)",173,72,22,1902,1,1,4,1,0.7,78.9,1.3,2,7.06,22,0
6,6,69778,Kyle Walker,32," D(CR),M(R)",178,70,26,2298,1,2,5,0,0.7,82.2,1.9,1,7.06,26,0
7,7,3426,Brad Friedel,51, GK,191,92,1,90,0,0,0,0,0,75.0,0,0,6.99,1,0
8,8,21778,Jan Vertonghen,35, D(CL),189,79,23,2004,0,0,4,0,0.6,82.9,2.5,1,6.93,23,0
9,9,33590,Etienne Capoue,34," D(C),M(CL)",189,80,8(4),687,1,0,1,0,0.5,84.2,0.9,0,6.93,8,4
10,10,71522,Andros Townsend,31," AM(LR),FW",181,77,12(13),1226,1,0,2,0,2.2,84.9,0,3,6.92,12,13
11,11,36399,Paulinho,34, M(CR),181,81,28(2),2381,6,2,4,1,2.4,84.5,0.5,1,6.89,28,2
12,12,83532,Harry Kane,29," AM(C),FW",188,86,6(4),500,3,0,0,0,2.8,76.9,1.4,1,6.87,6,4
13,13,5625,Aaron Lennon,35, M(LR),165,63,26(1),2187,1,3,1,0,0.9,85.0,0.1,1,6.73,26,1
14,14,14805,Younes Kaboul,36, D(C),193,87,11(2),943,1,1,1,2,0.6,72.6,2.2,0,6.72,11,2
15,15,25604,Hugo Lloris,35, GK,188,82,37,3330,0,0,2,0,0,45.3,0.2,1,6.72,37,0
16,16,34131,Kyle Naughton,33," D(CLR),M(R)",180,73,19(3),1745,0,0,6,0,0.4,83.1,1.1,0,6.71,19,3
17,17,34302,Nacer Chadli,33," M(CLR),FW",187,80,15(9),1455,1,3,1,0,1.4,84.9,1.4,0,6.7,15,9
18,18,137521,Nabil Bentaleb,27, M(C),187,78,11(4),1069,0,1,2,0,1.1,87.8,0.6,0,6.68,11,4
19,19,41004,Lewis Holtby,32, M(CLR),176,72,6(7),569,1,0,1,0,1.5,82.2,0.2,0,6.64,6,7
20,20,69346,Gylfi Sigurdsson,33," M(CLR),FW",186,79,14(11),1276,5,0,2,0,1.5,84.4,0.2,1,6.61,14,11
21,21,18275,Roberto Soldado,37, FW,180,74,22(6),1932,6,5,6,0,2.1,76.3,0.5,0,6.54,22,6
22,22,68890,Sandro,33, M(C),187,82,10(7),829,1,0,6,0,1,84.4,1,0,6.54,10,7
23,23,107942,Ezekiel Fryers,30, D(CL),185,75,3(4),399,0,0,0,0,0.3,74.9,0.7,0,6.51,3,4
24,24,75830,Erik Lamela,30," AM(CLR),FW",181,79,3(6),329,0,1,1,0,0.9,80.1,0.1,0,6.35,3,6
25,25,2837,Jermain Defoe,39," AM(R),FW",171,65,3(11),423,1,0,1,0,1.4,80.6,0.1,0,6.28,3,11
26,26,141399,Milos Veljkovic,26," D(C),DMC",188,85,0(2),30,0,0,0,0,0,83.7,0,0,6.25,0,2
27,27,107848,Alex Pritchard,29," AM(CLR),FW",171,62,0(1),7,0,0,0,0,0,100.0,0,0,6.04,0,1
