,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,33404,Eden Hazard,31," M(CLR),FW",175,74,32(3),2898,14,7,2,0,2.1,83.4,0.5,6,7.68,32,3
1,1,38128,Nemanja Matic,34, DMC,194,85,15(2),1364,0,4,3,0,0.8,84.8,2.8,1,7.63,15,2
2,2,11981,Gary Cahill,36, D(C),193,86,29(1),2623,1,1,2,0,0.6,88.3,3.5,0,7.29,29,1
3,3,15338,Branislav Ivanovic,38, D(CR),185,80,36,3180,3,1,8,0,1.1,81.8,3.3,1,7.29,36,0
4,4,25931,César Azpilicueta,33," D(CLR),M(R)",178,76,26(3),2325,0,0,1,0,0.2,80.6,1.4,1,7.26,26,3
5,5,29463,Willian,34, AM(CLR),174,76,18(7),1680,4,2,3,1,1.8,85.6,0.3,1,7.25,18,7
6,6,70,John Terry,41, D(C),187,90,34,3060,2,1,3,0,0.8,90.2,3,1,7.13,34,0
7,7,1594,Samuel Eto'o,41," M(CL),FW",179,75,16(5),1306,9,2,1,0,2.8,76.1,0.3,2,7.08,16,5
8,8,48,Frank Lampard,44, M(C),184,89,20(6),1705,6,3,4,0,2.2,82.4,0.5,3,7.07,20,6
9,9,28191,Ramires,35, M(CR),180,73,29(1),2610,1,2,8,1,1.7,83.8,1.4,0,7.07,29,1
10,10,41065,Oscar,31, M(CLR),179,70,24(9),2144,8,2,4,0,2.2,83.3,0.8,2,7.04,24,9
11,11,3852,Mark Schwarzer,49, GK,194,95,4,360,0,0,0,0,0,58.0,0.3,0,7.0,4,0
12,12,27586,David Luiz,35," D(C),DMC",189,84,15(4),1359,0,1,6,0,1.6,81.4,2.2,1,6.98,15,4
13,13,342,Ashley Cole,41," D(L),M(L)",176,66,15(2),1387,0,2,1,0,0.2,90.0,0.5,0,6.91,15,2
14,14,4056,Fernando Torres,38, FW,186,79,16(12),1572,5,5,3,1,2.2,66.7,2.4,2,6.9,16,12
15,15,25363,Juan Mata,34, AM(CLR),170,63,11(2),834,0,2,0,0,0.8,88.1,0.2,0,6.89,11,2
16,16,77461,André Schürrle,31," M(CLR),FW",184,73,15(15),1327,8,2,1,0,1.9,82.6,0.7,3,6.88,15,15
17,17,108226,Mohamed Salah,30," AM(CLR),FW",175,71,6(4),501,2,1,1,0,2.1,82.3,0.2,2,6.88,6,4
18,18,86509,Tomás Kalas,29, D(CR),183,80,2,180,0,0,0,0,0.5,95.5,0.5,0,6.86,2,0
19,19,6775,Petr Cech,40, GK,196,90,34,3060,0,0,0,0,0,52.9,0.2,0,6.82,34,0
20,20,22846,Ryan Bertrand,33," D(CL),M(L)",179,85,1,64,0,0,0,0,0,96.6,2,0,6.77,1,0
21,21,15464,John Obi Mikel,35, M(C),188,83,11(13),1065,1,1,3,0,0.4,89.5,0.8,0,6.66,11,13
22,22,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,2(1),132,0,1,1,0,1.3,82.9,0,0,6.62,2,1
23,23,21457,Demba Ba,37," AM(C),FW",189,90,5(14),661,5,1,0,0,1.6,64.2,1.4,0,6.51,5,14
24,24,1832,Michael Essien,39," D(R),DMC",183,78,2(3),148,0,0,2,0,0.6,90.2,0.8,0,6.37,2,3
25,25,78498,Romelu Lukaku,29," AM(R),FW",190,93,0(2),41,0,0,0,0,1.5,81.3,0.5,0,6.14,0,2
26,26,122945,Nathan Aké,27," D(CL),DMC",180,75,0(1),11,0,0,0,0,0,100.0,0,0,6.11,0,1
27,27,149102,John Swift,27, M(CL),182,73,0(1),1,0,0,0,0,0,66.7,0,0,6.08,0,1
28,28,85470,Marco van Ginkel,29, M(C),180,67,0(2),11,0,0,0,0,0,50.0,0,0,6.08,0,2
