,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,33,6166,Sulley Muntari,38.0, M(C),179.0,76.0,13,13.0,0,1100.0,4.3,2.0,2.1,0.0,2.1,1.4,0.0,0.0,7.52
1,34,191,Massimo Ambrosini,45.0, M(C),182.0,72.0,17(5),17.0,5,1414.0,3.4,2.6,1.8,0.0,1.7,1.1,0.4,0.0,7.19
2,35,23206,Ignazio Abate,35.0," D(R),M(R)",180.0,73.0,29,29.0,0,2598.0,3.2,1.7,0.9,0.2,3.1,0.4,0.2,0.0,7.17
3,36,584,Mark van Bommel,45.0," D(C),DMC,M(R)",187.0,85.0,22(3),22.0,3,2003.0,2.8,2.1,1.5,0.0,1.1,0.9,0.4,0.0,7.1
4,37,5869,Luca Antonini,40.0," D(CL),M(L)",182.0,70.0,17(3),17.0,3,1466.0,2.8,2.2,1.3,0.1,3.0,0.8,0.3,0.0,7.05
5,38,10015,Djamel Mesbah,37.0," D(L),M(L)",179.0,75.0,7(1),7.0,1,675.0,2.8,2.4,1.4,0.1,3.8,0.3,0.3,0.0,7.34
6,39,591,Gennaro Gattuso,44.0," D(C),M(C)",177.0,77.0,4(2),4.0,2,261.0,2.7,1.5,1.2,0.0,0.8,1.2,0.2,0.0,6.63
7,40,5689,Mario Yepes,46.0, D(C),186.0,83.0,10(1),10.0,1,917.0,2.4,2.1,1.1,1.3,5.6,0.3,0.3,0.0,7.23
8,41,2247,Daniele Bonera,41.0, D(CR),183.0,84.0,17(3),17.0,3,1471.0,2.1,1.8,1.2,0.6,3.8,0.7,0.6,0.0,6.85
9,42,160,Gianluca Zambrotta,45.0, D(CR),181.0,76.0,10(2),10.0,2,983.0,2.1,1.3,0.9,0.3,2.6,1.3,0.0,0.0,6.79
10,43,9989,Alberto Aquilani,38.0, M(C),185.0,81.0,14(9),14.0,9,1398.0,2.0,1.6,1.9,0.0,1.0,1.0,0.2,0.0,7.07
11,44,107275,Mattia De Sciglio,29.0," D(CLR),M(LR)",182.0,78.0,2(1),2.0,1,249.0,2.0,3.3,1.0,0.0,2.7,1.0,0.7,0.0,7.19
12,45,13852,Taye Ismaila Taiwo,37.0, D(CL),182.0,87.0,4,4.0,0,322.0,2.0,1.8,1.3,0.5,3.3,0.3,0.3,0.0,6.97
13,46,2303,Philippe Mexes,40.0, D(C),187.0,82.0,13(1),13.0,1,1182.0,1.7,1.9,1.0,1.0,6.4,0.6,0.6,0.0,7.22
14,47,19553,Antonio Nocerino,37.0, M(C),175.0,74.0,33(2),33.0,2,2965.0,1.4,0.9,0.9,0.1,0.6,0.4,0.1,0.0,6.93
15,48,28550,Thiago Silva,38.0, D(C),183.0,79.0,27,27.0,0,2296.0,1.3,3.4,0.7,1.2,6.9,0.2,0.7,0.0,7.46
16,49,1690,Clarence Seedorf,46.0, M(C),177.0,80.0,14(4),14.0,4,1158.0,1.2,0.6,0.7,0.0,0.4,0.3,0.0,0.0,6.84
17,50,17491,Urby Emanuelson,36.0," D(L),M(CLR)",176.0,68.0,17(13),17.0,13,1664.0,1.0,0.6,0.8,0.0,0.4,0.3,0.1,0.0,6.82
18,51,500,Alessandro Nesta,46.0, D(C),186.0,80.0,16(1),16.0,1,1429.0,1.0,2.8,1.1,1.1,6.4,0.6,0.5,0.0,6.91
19,52,6321,Mathieu Flamini,38.0, M(C),178.0,67.0,0(2),0.0,2,97.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96
20,53,3281,Zlatan Ibrahimovic,41.0, FW,195.0,95.0,32,32.0,0,2810.0,1.0,0.4,1.5,0.0,1.4,0.2,0.0,0.0,8.14
21,54,11867,Kevin-Prince Boateng,35.0," M(CLR),FW",187.0,85.0,15(4),15.0,4,1317.0,0.8,0.6,2.1,0.1,0.6,0.3,0.1,0.0,7.0
22,55,70087,Stephan El Shaarawy,29.0," AM(CLR),FW",178.0,72.0,6(16),6.0,16,785.0,0.8,0.4,0.5,0.0,0.0,0.2,0.1,0.0,6.51
23,56,14247,Robinho,38.0," AM(CLR),FW",172.0,60.0,21(7),21.0,7,1775.0,0.5,0.5,0.8,0.0,0.1,0.4,0.0,0.0,7.17
24,57,13554,Maximiliano López,38.0, FW,185.0,81.0,2(6),2.0,6,247.0,0.5,0.1,1.5,0.0,0.3,0.0,0.1,0.0,6.61
25,58,23158,Alexandre Pato,33.0," M(CLR),FW",175.0,72.0,7(4),7.0,4,538.0,0.4,0.2,0.7,0.0,0.1,0.0,0.0,0.0,6.56
26,59,711,Antonio Cassano,40.0," AM(CL),FW",175.0,80.0,11(5),11.0,5,1006.0,0.3,0.3,0.4,0.0,0.0,0.3,0.0,0.0,7.27
27,60,158,Filippo Inzaghi,49.0, FW,181.0,74.0,0(7),0.0,7,62.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.18
28,61,83220,Alexander Merkel,30.0, M(CR),179.0,73.0,0(1),0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
29,62,2533,Christian Abbiati,45.0, GK,191.0,92.0,31,31.0,0,2691.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.68
30,63,2645,Flavio Roma,48.0, Goalkeeper,191.0,86.0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
31,64,6022,Marco Amelia,40.0, GK,190.0,90.0,7(2),7.0,2,730.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.92
32,65,70148,Rodney Strasser,32.0, M(C),178.0,80.0,0(1),0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
