,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,11119,Lionel Messi,35," AM(CR),FW",170,72,33(2),33,2,3023,30,9,5.6,2.2,4.5,2.8,0.2,2.5,1.6,8.52
1,1,299513,Ousmane Dembélé,25," AM(CLR),FW",178,67,19(11),19,11,1781,6,3,1.8,1.3,2.1,0.9,0.4,1.0,1.7,7.01
2,2,382234,Ansu Fati,19, AM(L),178,66,6(1),6,1,437,4,0,2.0,1.3,1.6,1.6,0.3,1.1,1.6,7.38
3,3,279423,Frenkie de Jong,25," D(C),DMC",180,74,35(2),35,2,3159,3,4,0.5,1.3,1.6,1.2,0.1,0.7,0.9,7.13
4,4,409030,Ilaix Moriba,19, M(C),185,73,4(10),4,10,538,1,2,0.9,0.5,1.2,1.4,0.0,0.6,0.9,6.63
5,5,379205,Sergiño Dest,21," D(LR),M(R)",175,62,23(7),23,7,1919,2,1,0.5,0.8,1.0,0.4,0.1,0.9,1.1,6.63
6,6,368409,Trincão,22, AM(CR),184,70,3(25),3,25,683,3,2,0.8,0.3,1.0,0.5,0.3,0.7,0.7,6.4
7,7,80767,Philippe Coutinho,30, M(CLR),172,68,8(4),8,4,657,2,2,2.3,0.5,0.9,1.1,0.1,0.6,0.8,6.79
8,8,402197,Pedri,19, AM(C),174,60,28(9),28,9,2430,3,3,0.7,1.1,0.8,1.1,0.0,0.9,1.7,6.75
9,9,80241,Antoine Griezmann,31," AM(CLR),FW",176,73,32(4),32,4,2621,13,7,2.0,1.2,0.7,0.9,0.4,0.6,0.9,7.17
10,10,90782,Sergi Roberto,30," D(R),M(CR)",178,68,9(6),9,6,947,1,2,0.3,0.9,0.5,0.7,0.1,0.3,0.3,6.73
11,11,44288,Jordi Alba,33," D(L),M(L)",170,68,34(1),34,1,3030,3,5,0.8,1.5,0.5,0.4,0.3,0.4,0.9,7.0
12,12,372827,Riqui Puig,23, M(C),169,56,2(12),2,12,283,1,0,0.3,0.4,0.4,0.7,0.0,0.0,0.5,6.32
13,13,30226,Miralem Pjanic,32, M(C),178,72,6(13),6,13,623,0,0,0.8,0.6,0.4,0.5,0.0,0.4,0.4,6.41
14,14,384711,Ronald Araújo,23, D(CR),188,79,16(8),16,8,1509,2,1,0.5,0.1,0.3,0.7,0.1,0.1,0.3,6.74
15,15,73494,Martin Braithwaite,31," AM(CLR),FW",177,73,11(18),11,18,1164,2,2,0.8,0.4,0.3,0.7,0.5,0.6,1.1,6.33
16,16,397469,Óscar Mingueza,23, D(CR),184,75,23(4),23,4,1907,2,2,0.4,0.3,0.3,0.6,0.0,0.3,0.3,6.76
17,17,236511,Clément Lenglet,27, D(C),186,81,29(4),29,4,2478,1,0,0.3,0.3,0.2,0.9,0.2,0.2,0.2,6.59
18,18,44721,Sergio Busquets,34, DMC,189,76,32(4),32,4,2530,0,5,0.1,0.8,0.2,1.7,0.0,0.3,0.7,6.88
19,19,351252,Junior Firpo,26," D(L),M(L)",184,78,3(4),3,4,286,1,1,0.1,0.7,0.1,0.9,0.4,0.0,0.9,6.54
20,20,12712,Gerard Piqué,35, D(C),194,85,19,19,0,1486,0,0,0.5,0.1,0.1,0.3,0.1,0.1,0.4,6.8
21,21,89931,Samuel Umtiti,28, D(CL),182,75,6(7),6,7,643,0,0,0.2,0.1,0.1,0.6,0.0,0.0,0.4,6.55
22,22,303268,Carles Aleñá,24, AM(CLR),180,73,0(2),0,2,46,0,0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,6.06
23,23,80774,Marc-André ter Stegen,30, GK,187,85,31,31,0,2790,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63
24,24,76202,Neto,33, GK,190,84,7,7,0,630,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,6.64
