,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14172,Naldo,40, D(C),198,91,29,2596,0,1,2,0,1.7,87.3,4,1,7.17,29,0.0
1,1,96449,Julian Draxler,29," AM(CLR),FW",185,72,19(2),1522,5,5,4,1,1.6,83.4,1,1,7.17,19,2.0
2,2,22652,Vieirinha,36," D(R),M(LR)",172,70,22(4),1904,1,5,3,0,1.1,77.7,1,2,7.16,22,4.0
3,3,61610,Ricardo Rodríguez,30," D(CL),M(L)",181,78,23(1),2067,2,3,3,0,1.1,83.1,2,1,7.1,23,1.0
4,4,70524,Ivan Perisic,33," M(CLR),FW",186,80,2,164,1,0,0,0,1.5,75.6,1,0,7.04,2,0.0
5,5,82362,Daniel Caligiuri,34," D(R),M(CLR),FW",182,80,20(9),1825,2,5,4,0,1.4,78.0,0.7,2,6.98,20,9.0
6,6,70105,Josuha Guilavogui,32," D(C),M(C)",188,77,26(4),2330,2,0,3,0,0.8,88.1,1.6,1,6.98,26,4.0
7,7,77461,André Schürrle,31," M(CLR),FW",184,73,21(8),1904,9,3,5,0,2.4,78.5,0.8,2,6.93,21,8.0
8,8,73797,Koen Casteels,30, GK,197,78,13,1170,0,0,1,0,0,70.3,0.5,0,6.9,13,0.0
9,9,6683,Dante,38, D(C),188,87,23,2065,1,0,4,2,0.7,87.5,3,0,6.87,23,0.0
10,10,77114,Timm Klose,34, D(C),193,87,7(1),633,1,0,1,0,0.5,89.6,2.1,0,6.86,7,1.0
11,11,10154,Marcel Schäfer,38," D(L),M(L)",184,75,14(7),1305,1,2,1,0,0.6,78.7,1.6,1,6.86,14,7.0
12,12,20626,Christian Träsch,35," D(R),M(C)",180,75,23(6),2070,0,1,2,0,0.3,79.5,1.3,1,6.85,23,6.0
13,13,34323,Bas Dost,33, FW,196,89,14(8),1368,8,2,0,0,1.8,75.9,3.1,0,6.81,14,8.0
14,14,31552,Max Kruse,34," M(CLR),FW",180,76,28(4),2427,6,6,3,0,1.9,82.3,0.6,2,6.8,28,4.0
15,15,43369,Luiz Gustavo,35," D(C),M(C)",187,78,22,1810,1,2,8,0,1,88.3,1.2,1,6.8,22,0.0
16,16,108919,Maximilian Arnold,28, M(CR),184,74,22(9),2038,3,2,4,0,0.9,84.8,0.6,1,6.73,22,9.0
17,17,100591,Robin Knoche,30, D(C),189,84,9(2),817,1,0,1,0,0.2,86.2,2.1,1,6.7,9,2.0
18,18,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,2,165,0,0,1,0,2,74.0,0,0,6.69,2,0.0
19,19,71852,Sebastian Jung,32, D(R),179,72,5(6),520,0,1,1,0,0.4,82.0,0.9,0,6.54,5,6.0
20,20,279575,Bruno Henrique,31," AM(CLR),FW",183,74,2(5),250,0,1,1,0,0.6,68.8,1.4,0,6.43,2,5.0
21,21,10714,Diego Benaglio,39, GK,194,89,21,1890,0,0,1,0,0,77.2,0.2,0,6.41,21,0.0
22,22,142227,Paul Seguin,27," D(R),DMC",185,82,2(2),177,0,0,0,0,0.5,75.4,0.8,0,6.36,2,2.0
23,23,296650,Ismail Azzaoui,24, AM(CLR),177,72,0(2),20,0,0,0,0,0,77.8,0,0,6.31,0,2.0
24,24,243532,Francisco Rodríguez,27, AM(C),178,78,0(1),8,0,0,0,0,0,84.2,0,0,6.27,0,1.0
25,25,13819,Nicklas Bendtner,34, FW,193,84,4(9),414,2,0,2,0,0.7,63.9,0.9,0,6.18,4,9.0
26,26,98940,Carlos Ascues,30," D(C),DMC",185,82,0(1),8,0,0,0,0,0,71.4,0,0,6.15,0,1.0
27,27,10161,Aaron Hunt,36," M(CLR),FW",183,73,1(1),82,0,0,0,0,0,82.4,0,0,6.14,1,1.0
28,28,303106,Leandro Putaro,25, AM(R),187,77,0(4),44,0,0,0,0,0.3,72.7,0,0,6.07,0,4.0
