,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,29400,Robert Lewandowski,34, FW,185,81,29(3),2654,30,2,2,0,4.8,79.2,1.7,6,7.61,29,3
1,1,68889,Douglas Costa,32, M(CLR),172,70,23(4),1973,4,9,1,0,2.4,80.1,0.1,3,7.56,23,4
2,2,125883,Kingsley Coman,26," M(LR),FW",180,76,20(3),1688,4,6,0,0,1.6,84.5,0.6,2,7.52,20,3
3,3,37099,Thomas Müller,33," M(CLR),FW",185,76,26(5),2345,20,5,4,0,3,77.0,1.7,3,7.5,26,5
4,4,25008,Arturo Vidal,35, M(CR),180,75,24(6),2048,4,5,3,0,1.7,90.2,1.6,4,7.4,24,6
5,5,74939,Thiago,31, M(C),174,70,16(11),1637,2,3,2,0,1.1,88.2,1,3,7.34,16,11
6,6,80382,Mario Götze,30," M(CLR),FW",176,75,11(3),957,3,4,1,0,1.3,86.9,0.4,1,7.18,11,3
7,7,4961,Xabi Alonso,40, M(C),183,80,23(3),1947,0,2,5,1,0.5,90.7,1.6,0,7.15,23,3
8,8,29888,Medhi Benatia,35, D(C),189,94,11(3),980,1,2,2,0,0.6,89.6,3.6,0,7.13,11,3
9,9,4173,Arjen Robben,38," M(CLR),FW",180,80,14(1),1101,4,1,1,0,3.5,80.4,0.5,1,7.11,14,1
10,10,5570,Philipp Lahm,38," D(R),DMC",170,66,25(1),2200,1,1,3,0,0.4,90.8,1,1,7.09,25,1
11,11,14091,Javi Martínez,34," D(C),M(C)",192,86,11(5),1104,1,1,2,0,0.8,89.8,3.1,2,7.07,11,5
12,12,9016,Franck Ribéry,39," AM(CL),FW",170,72,6(7),683,2,3,1,0,1,81.3,0,1,7.05,6,7
13,13,23589,Jérôme Boateng,34, D(CR),192,90,17(2),1353,0,3,3,1,0.4,86.5,1.6,0,6.96,17,2
14,14,106894,Juan Bernat,29," D(L),M(CL)",177,67,13(3),1149,0,1,2,0,0.6,90.7,1.3,0,6.96,13,3
15,15,13755,Rafinha,37," D(CLR),M(R)",172,65,18(7),1748,0,3,7,0,0.4,92.6,0.7,0,6.96,18,7
16,16,39722,David Alaba,30," D(CL),M(CL)",180,78,27(3),2492,1,0,2,0,0.9,92.4,1,0,6.94,27,3
17,17,29943,Holger Badstuber,33, D(CL),189,83,5(2),470,0,0,0,0,0.4,91.1,3.3,0,6.88,5,2
18,18,283323,Joshua Kimmich,27," D(CR),DMC,M(R)",177,75,15(8),1423,0,2,3,0,0.3,92.2,0.8,0,6.79,15,8
19,19,13754,Manuel Neuer,36, GK,193,93,34,3021,0,0,0,0,0,80.8,0.1,1,6.72,34,0
20,20,13762,Serdar Tasci,35, D(C),186,80,3,220,0,0,1,0,0.3,89.4,2.3,0,6.67,3,0
21,21,65581,Sebastian Rode,31," D(R),M(C)",180,71,3(12),399,1,1,1,0,0.5,86.9,0.2,1,6.34,3,12
22,22,35506,Sven Ulreich,34, GK,192,87,0(1),39,0,0,0,0,0,62.5,0,0,6.17,0,1
23,23,6683,Dante,38, D(C),188,87,0(1),17,0,0,0,0,0,94.7,0,0,6.07,0,1
24,24,298436,Milos Pantovic,26, AM(CLR),186,77,0(1),1,0,0,0,0,0,100.0,0,0,6.0,0,1
