,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,238940,Thomas Partey,29," D(R),M(CR)",185,77,2(1),2,1,199,0,0,1.7,0.0,2.3,0.3,0.0,0.3,0.0,7.09
1,1,115472,Yannick Carrasco,29," M(CLR),FW",185,73,25(5),25,5,2189,6,10,1.4,1.6,2.2,1.1,0.1,1.7,2.0,7.16
2,2,132962,Thomas Lemar,26, AM(CLR),171,63,19(8),19,8,1376,1,3,0.9,0.8,1.6,0.9,0.0,0.8,0.9,6.83
3,3,127604,Ángel Correa,27," AM(CLR),FW",171,70,29(9),29,9,2412,9,8,1.4,1.0,1.4,0.8,0.3,1.5,2.0,6.94
4,4,254582,Marcos Llorente,27," D(R),M(CR),FW",184,74,33(4),33,4,2960,12,11,1.3,1.2,1.1,1.0,0.2,1.4,1.1,7.26
5,5,362431,João Félix,22," AM(CL),FW",181,70,14(17),14,17,1570,7,5,1.3,0.7,1.0,1.5,0.2,1.1,1.3,6.73
6,6,326646,Renan Lodi,24," D(L),M(L)",173,68,11(12),11,12,1126,1,2,0.5,0.5,1.0,1.2,0.1,0.4,0.9,6.71
7,7,80764,Koke,30, M(CLR),176,77,34(3),34,3,3026,1,2,0.5,1.0,0.7,1.2,0.0,0.9,1.1,6.9
8,8,83078,Kieran Trippier,32," D(LR),M(R)",178,71,28,28,0,2477,0,6,0.1,1.2,0.7,0.5,0.2,0.3,0.8,7.2
9,9,112161,Saúl Ñíguez,27," D(CL),M(CLR)",184,76,22(11),22,11,2034,2,1,1.0,0.7,0.5,0.5,0.2,0.4,1.0,6.76
10,10,22221,Luis Suárez,35," AM(CLR),FW",182,86,30(2),30,2,2521,21,3,3.3,0.8,0.4,1.3,1.0,0.8,1.9,7.16
11,11,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,4(21),4,21,596,0,0,0.2,0.2,0.4,0.5,0.0,0.1,0.1,6.32
12,12,140090,Moussa Dembele,26, FW,183,73,0(5),0,5,95,0,0,1.2,0.2,0.4,0.0,0.6,0.2,1.2,6.16
13,13,344156,Mario Hermoso,27, D(CL),184,75,30(1),30,1,2584,1,1,0.6,0.3,0.3,1.0,0.1,0.3,0.8,6.8
14,14,103476,Héctor Herrera,32, M(C),185,80,8(8),8,8,681,0,1,0.4,0.4,0.3,0.4,0.1,0.3,0.3,6.59
15,15,77564,Stefan Savic,31, D(C),187,81,33,33,0,2954,1,0,0.2,0.1,0.2,0.5,0.1,0.1,0.2,6.91
16,16,91430,Vitolo,32," M(CLR),FW",185,80,4(7),4,7,295,0,0,0.2,0.3,0.2,0.7,0.1,0.2,1.0,6.18
17,17,24248,Diego Costa,33, FW,188,83,2(5),2,5,207,2,0,0.7,0.6,0.1,0.4,0.7,0.9,1.0,6.51
18,18,77059,Sime Vrsaljko,30," D(LR),M(R)",181,76,6(3),6,3,521,0,0,0.0,0.0,0.1,0.4,0.1,0.2,0.9,6.6
19,19,102173,Felipe,33, D(C),190,83,23(8),23,8,2053,0,0,0.4,0.1,0.1,0.5,0.0,0.0,0.1,6.73
20,20,248109,Lucas Torreira,26, DMC,166,65,3(16),3,16,507,1,0,0.2,0.2,0.1,0.7,0.1,0.2,0.2,6.3
21,21,135914,José Giménez,27, D(CR),185,80,20(1),20,1,1766,0,0,0.7,0.2,0.0,0.8,0.1,0.0,0.1,6.78
22,22,76662,Jan Oblak,29, GK,188,87,38,38,0,3420,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.87
23,23,374813,Manu Sánchez,22, D(L),179,70,1,1,0,50,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.96
24,24,391977,Ricard Sánchez,22, Defender,175,0,0(1),0,1,29,0,0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.15
