,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,17108,Hernanes,37, M(C),180,78,13(1),1142,2,4,3,0,3.1,83.7,1.7,1,7.76,13,1
1,1,14871,Rodrigo Palacio,40," AM(CLR),FW",180,75,36(1),3170,17,7,4,0,2.5,80.4,2.5,4,7.41,36,1
2,2,5070,Hugo Campagnaro,42, D(CR),181,85,20(1),1729,0,2,4,0,0.1,87.1,2.1,0,7.41,20,1
3,3,41489,Ricardo Álvarez,34, M(CR),188,84,25(4),2115,4,8,3,1,1.7,88.6,1,7,7.4,25,4
4,4,9838,Esteban Cambiasso,42," D(C),M(C)",177,78,32,2713,4,2,4,0,1,83.1,1,2,7.29,32,0
5,5,575,Walter Samuel,44, D(C),183,83,13(1),1169,2,0,9,0,0.9,85.2,2.7,0,7.26,13,1
6,6,22701,Fredy Guarín,36, M(CR),183,77,26(6),2209,4,6,5,0,2.7,71.1,0.7,1,7.26,26,6
7,7,27421,Andrea Ranocchia,34, D(C),195,81,23(1),2098,1,0,9,0,0.5,83.9,3,0,7.25,23,1
8,8,84603,Juan Jesus,31, D(CL),185,83,27,2354,0,0,7,0,0.3,79.6,1.8,1,7.21,27,0
9,9,9279,Rolando,37, D(C),189,77,28(1),2573,4,0,4,0,0.5,87.5,1.6,2,7.19,28,1
10,10,28485,Jonathan,36," D(R),M(R)",170,72,31,2604,3,4,3,0,0.9,83.5,0.7,2,7.05,31,0
11,11,37188,Yuto Nagatomo,36," D(LR),M(LR)",170,68,32(2),2847,5,6,3,0,0.9,86.3,0.3,1,7.02,32,2
12,12,9972,Samir Handanovic,38, GK,193,92,36,3111,0,0,0,1,0,70.7,0.1,1,6.96,36,0
13,13,93894,Mateo Kovacic,28, M(CL),178,78,14(18),1608,0,4,2,0,0.6,89.8,0.1,2,6.95,14,18
14,14,78892,Marco Andreolli,36, D(C),187,81,2(2),203,1,0,1,0,0.3,86.4,1.5,0,6.86,2,2
15,15,106964,Mauro Icardi,29, FW,181,75,12(10),1309,9,2,1,0,1.8,71.8,1.4,0,6.73,12,10
16,16,64271,Danilo D'Ambrosio,34," D(CLR),M(LR)",180,75,8(3),644,0,0,0,0,0.8,72.7,1.3,0,6.69,8,3
17,17,31177,Álvaro Pereira,36," D(L),M(L)",180,78,2(3),228,0,0,2,0,0.6,75.3,2,0,6.63,2,3
18,18,85692,Saphir Taïder,30, M(CL),180,73,13(12),1051,1,1,3,0,0.9,88.8,0.6,0,6.59,13,12
19,19,18963,Zdravko Kuzmanovic,34, M(C),186,80,11(4),835,0,0,2,0,0.7,90.5,1.8,0,6.54,11,4
20,20,2668,Javier Zanetti,49," D(R),DMC,M(R)",178,75,4(8),456,0,0,0,0,0.1,85.8,0.1,0,6.43,4,8
21,21,19676,Juan Carrizo,38, GK,187,87,2(2),308,0,0,0,0,0,64.3,0.3,0,6.37,2,2
22,22,78970,Ishak Belfodil,30," AM(LR),FW",192,86,1(7),181,0,1,0,1,0.8,85.3,0.9,0,6.34,1,7
23,23,10090,Diego Milito,43, FW,183,78,6(11),630,2,1,0,0,1.2,79.2,0.1,0,6.24,6,11
24,24,101953,Wallace Oliveira,28, D(R),175,72,0(3),39,0,0,0,0,0,96.6,0,0,6.22,0,3
25,25,72786,Rubén Botta,32," AM(CLR),FW",175,65,1(9),189,0,0,2,0,0.7,80.8,0.4,0,6.18,1,9
26,26,12564,Gaby Mudingayi,40, M(C),180,80,0(1),8,0,0,0,0,0,100.0,1,0,6.12,0,1
27,27,149543,Federico Bonazzoli,25," AM(C),FW",182,79,0(1),5,0,0,0,0,0,100.0,0,0,5.89,0,1
