,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,40384,Giacomo Bonaventura,33, M(CLR),180,75,19,19,0.0,1574,3,2,3,0,2.5,85.3,0.5,1,7.5
1,98317,Gerard Deulofeu,28," AM(CLR),FW",177,73,16(1),16,1.0,1463,4,3,4,0,2.2,82.3,0.1,1,7.3
2,105591,Suso,28," AM(CLR),FW",177,70,33(1),33,1.0,2820,7,9,5,0,2.7,79.5,0.1,5,7.21
3,262515,Gianluigi Donnarumma,23, GK,196,90,38,38,0.0,3420,0,0,2,0,0.0,74.7,0.1,4,7.05
4,260498,Davide Calabria,25," D(LR),M(R)",177,70,11(1),11,1.0,988,0,1,3,0,0.8,80.1,0.6,1,6.98
5,118158,Alessio Romagnoli,27, D(CL),185,75,27,27,0.0,2370,1,1,4,1,0.5,88.0,2.4,0,6.94
6,9974,Riccardo Montolivo,37, M(C),182,79,9,9,0.0,780,0,0,2,0,0.8,86.6,0.6,0,6.93
7,22605,Gabriel Paletta,36, D(C),190,88,30,30,0.0,2593,2,1,3,5,0.7,86.3,2.3,1,6.87
8,273539,Manuel Locatelli,24, M(C),185,75,17(8),17,8.0,1691,2,0,7,0,0.8,82.2,1.2,2,6.8
9,23206,Ignazio Abate,35," D(R),M(R)",180,73,22(1),22,1.0,1925,0,2,2,0,0.2,80.1,0.5,0,6.8
10,18916,José Sosa,37, M(CLR),179,72,15(3),15,3.0,1243,0,3,5,2,1.3,80.1,0.8,1,6.79
11,14040,Luca Antonelli,35," D(L),M(CL)",184,79,3(4),3,4.0,309,0,0,1,0,0.4,76.2,1.0,0,6.78
12,14063,Cristián Zapata,35, D(C),187,82,12(3),12,3.0,1169,1,0,0,0,0.4,87.7,2.1,1,6.78
13,32514,Juraj Kucka,35, M(CLR),186,86,23(7),23,7.0,2078,3,1,8,3,1.0,80.6,2.4,3,6.76
14,107275,Mattia De Sciglio,29," D(CLR),M(LR)",182,78,23(2),23,2.0,2091,0,2,4,0,0.4,85.8,1.6,0,6.74
15,115587,Lucas Ocampos,28," M(CLR),FW",187,84,4(8),4,8.0,535,0,1,3,0,1.5,83.1,1.1,1,6.72
16,29655,Leonel Vangioni,35, D(L),177,73,11(4),11,4.0,946,0,0,4,0,0.4,76.6,0.9,1,6.72
17,95872,Gianluca Lapadula,32, FW,178,69,12(15),12,15.0,1256,8,3,3,0,1.6,81.1,0.8,0,6.7
18,129903,Mario Pasalic,27, M(CL),188,82,20(4),20,4.0,1762,5,1,5,0,1.7,84.0,1.3,1,6.67
19,103383,Gustavo Gómez,29, D(C),185,86,11(7),11,7.0,1083,0,0,4,0,0.3,86.6,1.7,0,6.66
20,23413,Matías Fernández,36, AM(C),178,72,8(5),8,5.0,654,1,2,1,0,0.6,91.3,0.2,1,6.65
21,71687,Carlos Bacca,36, FW,181,77,26(6),26,6.0,2128,13,3,3,0,1.8,76.1,0.7,1,6.63
22,58761,M'Baye Niang,27," AM(LR),FW",184,75,13(5),13,5.0,1123,3,2,0,1,1.9,76.2,0.8,0,6.55
23,24605,Keisuke Honda,36, M(CR),182,74,2(6),2,6.0,220,1,0,0,0,0.5,81.3,0.3,0,6.52
24,67428,Andrea Bertolacci,31, M(C),179,75,9(6),9,6.0,748,1,0,3,0,0.6,82.9,0.4,0,6.49
25,329681,Patrick Cutrone,24, FW,183,75,0(1),0,1.0,5,0,0,1,0,1.0,0.0,0.0,0,6.37
26,31355,Andrea Poli,32, M(CL),182,77,3(10),3,10.0,380,0,0,1,0,0.2,93.3,0.2,0,6.28
27,14105,Luiz Adriano,35," AM(CL),FW",184,80,1(6),1,6.0,121,0,0,0,0,0.4,67.6,0.9,0,6.06
