,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,23100,Dries Mertens,35," AM(CLR),FW",169,61,28(7),28,7,2566,28,9,6,0,4.2,76.3,0.1,10,7.76
1,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,35(2),35,2,2935,18,9,2,0,4.0,86.1,0.0,8,7.67
2,67206,José Callejón,35," M(LR),FW",178,73,37,37,0,3149,14,12,3,1,2.3,85.4,0.6,4,7.42
3,13475,Marek Hamsik,35," M(C),FW",183,79,37(1),37,1,3050,12,10,1,0,2.3,88.4,0.8,3,7.37
4,106968,Jorginho,30, DMC,180,65,27,27,0,2148,0,3,3,0,0.9,90.5,0.5,1,7.24
5,90880,Kalidou Koulibaly,31, D(C),195,89,28,28,0,2472,2,0,6,0,0.4,89.4,2.2,0,7.22
6,40966,Ivan Strinic,35, D(L),186,78,12,12,0,1037,0,2,3,0,0.1,91.8,1.1,1,7.21
7,128746,Mirko Valdifiori,36, DMC,185,70,1,1,0,90,0,1,0,0,2.0,90.7,0.0,0,7.13
8,76921,Vlad Chiriches,32, D(CR),184,75,13(1),13,1,1124,2,0,0,0,0.4,93.0,1.9,0,7.06
9,98631,Nikola Maksimovic,30," D(CR),M(R)",193,82,7(1),7,1,677,1,0,1,0,0.1,93.0,2.1,1,7.06
10,82062,Faouzi Ghoulam,31, D(L),186,80,26(3),26,3,2379,0,6,1,0,0.6,87.4,1.4,0,7.04
11,128740,Lorenzo Tonelli,32, D(C),183,78,3,3,0,270,2,0,2,0,0.7,87.9,3.3,0,7.02
12,118169,Piotr Zielinski,28, M(CL),180,75,18(18),18,18,1850,5,7,4,0,0.9,87.7,0.4,1,6.98
13,12575,Raúl Albiol,37, D(C),187,74,25(1),25,1,2297,0,1,8,0,0.3,86.4,3.0,0,6.95
14,82438,Allan,31, DMC,173,73,19(10),19,10,1618,1,6,3,0,0.5,86.6,0.4,0,6.92
15,108345,Elseid Hysaj,28," D(LR),M(R)",182,75,34(1),34,1,3032,0,1,8,0,0.2,86.5,1.2,0,6.91
16,2943,Christian Maggio,40," D(R),M(R)",184,79,4(3),4,3,392,0,0,0,0,0.1,82.0,1.1,0,6.81
17,2987,Pepe Reina,40, GK,188,92,37,37,0,3330,0,0,1,0,0.0,76.9,0.1,1,6.72
18,294044,Amadou Diawara,25, DMC,183,75,10(8),10,8,1040,0,0,1,0,0.3,89.8,0.4,0,6.62
19,104257,Arkadiusz Milik,28," AM(C),FW",186,80,4(13),4,13,547,5,0,1,0,1.3,80.5,0.2,0,6.49
20,203436,Marko Rog,27, M(C),180,73,2(13),2,13,373,0,0,4,0,0.7,91.6,0.1,0,6.41
21,74921,Manolo Gabbiadini,30," AM(CLR),FW",181,75,7(6),7,6,514,3,0,0,1,1.8,70.1,0.1,0,6.36
22,95822,Leonardo Pavoletti,33, FW,188,80,2(4),2,4,194,0,0,0,0,1.2,77.1,0.5,0,6.3
23,67835,Omar El Kaddouri,32, AM(CL),185,82,0(5),0,5,39,0,0,0,0,0.4,82.9,0.4,0,6.12
24,72296,Emanuele Giaccherini,37, M(CLR),167,60,1(15),1,15,286,1,0,0,0,0.4,82.9,0.1,0,6.11
25,74554,Rafael Cabral,32, GK,186,88,1,1,0,90,0,0,0,0,0.0,83.3,0.0,0,5.95
