,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,299344,Lautaro Martínez,25, FW,174,72,7(1),7,1,650,3,1,3.8,1.6,0.9,1.4,0.1,1.4,2.0,6.95
1,1,125378,Joaquín Correa,28," AM(CL),FW",189,75,2(6),2,6,209,2,1,0.4,0.4,0.0,0.4,0.0,0.9,1.3,6.35
2,2,87449,Marcelo Brozovic,29, M(CR),181,68,7,7,0,574,2,0,1.4,0.6,0.9,0.3,0.0,0.1,1.0,6.9
3,3,148684,Nicolò Barella,25, AM(C),175,68,8,8,0,680,2,3,1.0,2.0,0.6,1.6,0.3,1.3,1.5,7.11
4,4,322153,Denzel Dumfries,26," D(R),M(R)",188,80,7(1),7,1,590,1,1,1.8,1.3,0.3,1.3,0.1,0.5,1.1,6.75
5,5,24845,Edin Dzeko,36, FW,193,80,4(4),4,4,408,1,1,2.1,1.0,0.4,0.5,0.8,0.1,1.0,6.59
6,6,255929,Federico Dimarco,24," D(CL),M(L)",175,75,6(2),6,2,548,1,0,1.5,1.8,0.1,1.1,0.1,0.4,1.1,6.85
7,7,110373,Hakan Çalhanoglu,28," M(CLR),FW",178,76,6(1),6,1,489,1,1,2.0,2.1,0.0,1.4,0.1,0.6,1.4,6.78
8,8,78498,Romelu Lukaku,29," AM(R),FW",190,93,3,3,0,226,1,1,2.3,0.7,0.7,0.0,0.3,1.3,2.7,7.03
9,9,329665,Alessandro Bastoni,23, D(C),190,75,5(2),5,2,411,0,0,0.4,0.6,0.3,0.3,0.0,0.3,0.4,6.45
10,10,64271,Danilo D'Ambrosio,34," D(CLR),M(LR)",180,75,0(3),0,3,47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11
11,11,54968,Francesco Acerbi,34, D(C),192,88,2,2,0,169,0,0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,6.44
12,12,28421,Henrikh Mkhitaryan,33," M(CLR),FW",177,75,1(4),1,4,116,0,0,0.6,0.4,0.0,0.8,0.0,0.0,0.4,6.28
13,13,423450,Kristjan Asllani,20, M(C),175,0,1(2),1,2,100,0,0,0.7,0.0,0.0,0.7,0.0,0.3,0.3,6.1
14,14,23220,Matteo Darmian,32," D(CLR),M(LR)",182,70,5(1),5,1,403,0,2,0.0,1.7,0.5,1.2,0.3,0.5,0.8,6.7
15,15,302918,Milan Skriniar,27, D(C),187,80,8,8,0,717,0,0,0.5,0.4,0.3,0.9,0.1,0.1,0.4,6.27
16,16,349184,Raoul Bellanova,22, M(R),188,82,0(3),0,3,34,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.04
17,17,136279,Roberto Gagliardini,28, DMC,190,77,1(2),1,2,154,0,0,1.3,0.0,0.0,1.3,0.0,0.3,0.3,6.45
18,18,141726,Robin Gosens,28," D(L),M(CL)",183,76,1(6),1,6,131,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,6.08
19,19,9972,Samir Handanovic,38, GK,193,92,8,8,0,720,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.65
20,20,82399,Stefan de Vrij,30, D(C),189,78,6(1),6,1,545,0,0,0.7,0.0,0.0,0.9,0.0,0.3,0.3,6.65
21,21,446865,Valentín Carboni,17, Midfielder,0,0,0(1),0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
