,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,315369,Dusan Vlahovic,22, FW,190,75,7,7,0,621,5,1,3.4,1.1,0.6,1.4,1.6,2.1,2.7,7.16
1,1,104257,Arkadiusz Milik,28," AM(C),FW",186,80,2(3),2,3,234,3,0,1.8,0.4,0.2,1.2,0.0,0.4,1.4,6.86
2,2,23110,Ángel Di María,34," M(CLR),FW",180,75,3(1),3,1,188,1,1,0.8,0.5,0.0,0.8,0.0,1.5,1.0,6.43
3,3,105995,Filip Kostic,29," M(LR),FW",184,84,6(2),6,2,525,1,2,1.0,1.5,0.6,0.1,0.0,0.3,1.1,6.72
4,4,339875,Bremer,25, D(C),188,80,8,8,0,715,1,0,0.9,0.1,0.1,0.6,0.0,0.3,0.8,6.91
5,5,20664,Leonardo Bonucci,35, D(C),190,85,3(1),3,1,282,1,0,0.5,0.3,0.3,0.3,0.3,0.0,0.3,6.78
6,6,116609,Adrien Rabiot,27," DMC,M(L)",188,71,4,4,0,315,0,0,1.5,0.8,1.5,2.0,0.0,0.8,1.8,7.01
7,7,100995,Alex Sandro,31," D(CL),M(L)",180,80,5(2),5,2,398,0,1,0.4,0.9,0.7,0.9,0.0,0.4,0.9,6.79
8,8,116207,Daniele Rugani,28, D(C),190,84,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.53
9,9,88300,Danilo,31," D(CLR),DMC",184,78,7(1),7,1,642,0,0,0.8,0.5,0.1,0.8,0.0,0.3,0.5,6.82
10,10,252419,Denis Zakaria,25," D(C),DMC",191,81,1(1),1,1,122,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.65
11,11,425080,Fabio Miretti,19, M(C),0,0,4(4),4,4,406,0,1,1.1,1.1,0.4,1.0,0.0,0.8,2.3,6.43
12,12,439909,Federico Gatti,24, Defender,190,0,2,2,0,180,0,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,6.65
13,13,44868,Juan Cuadrado,34," D(R),M(CLR),FW",179,72,6(1),6,1,454,0,1,1.1,1.6,0.4,0.9,0.0,0.3,1.4,6.61
14,14,93700,Leandro Paredes,28, DMC,180,75,3(1),3,1,294,0,0,1.0,1.0,0.3,0.5,0.0,0.3,0.3,6.43
15,15,273539,Manuel Locatelli,24, M(C),185,75,6,6,0,504,0,0,0.7,0.8,0.5,0.8,0.0,0.7,1.2,6.82
16,16,425079,Matìas Soulé,19, Midfielder,176,0,0(3),0,3,23,0,0,0.3,0.3,0.7,0.7,0.0,0.0,0.3,6.23
17,17,107275,Mattia De Sciglio,29," D(CLR),M(LR)",182,78,4(4),4,4,460,0,0,0.4,0.4,0.3,0.5,0.0,0.5,0.6,6.34
18,18,78880,Mattia Perin,29, GK,188,85,5(1),5,1,497,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.83
19,19,328990,Moise Kean,22," AM(LR),FW",183,67,2(5),2,5,164,0,0,0.6,0.3,0.4,0.6,0.3,0.3,1.3,6.17
20,20,369426,Nicolò Fagioli,21, Midfielder,178,71,0(3),0,3,39,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.3,6.27
21,21,369688,Nicolò Rovella,20, DMC,179,66,0(3),0,3,23,0,0,0.7,0.0,0.7,0.3,0.0,0.0,0.3,6.15
22,22,338275,Weston McKennie,24," D(C),M(CLR)",185,84,6(1),6,1,476,0,1,0.4,0.7,0.6,0.6,0.3,0.6,1.6,6.59
23,23,73379,Wojciech Szczesny,32, GK,195,90,3,3,0,223,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69
