,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,30060,André Ayew,32," M(CLR),FW",176,72,23(3),23,3,1993,8,0,2.7,0.8,1.7,2.8,0.1,2.0,1.4,7.14
1,1,105040,Billel Omrani,29, Forward,187,92,0(1),0,1,7,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.32
2,2,22797,Morgan Amalfitano,37, M(CLR),176,68,28(4),28,4,2466,1,4,1.6,1.2,1.0,2.0,0.3,2.3,1.4,6.82
3,3,24929,Mathieu Valbuena,38, M(CLR),167,58,27(6),27,6,2345,5,13,1.7,3.2,1.0,3.0,0.2,2.8,1.6,7.28
4,4,2132,Benoit Cheyrou,41, M(C),182,78,27(6),27,6,2501,4,1,2.0,1.5,0.9,1.2,0.0,1.3,1.4,6.96
5,5,23054,Loïc Rémy,35," M(LR),FW",185,80,27(2),27,2,2226,12,5,2.9,1.1,0.9,1.6,0.6,1.5,1.5,6.96
6,6,67491,Jordan Ayew,31," AM(CLR),FW",182,80,17(17),17,17,1688,3,3,1.4,0.7,0.8,1.2,0.1,2.2,2.1,6.45
7,7,22115,Jérémy Morel,38, D(CL),172,71,31(2),31,2,2762,0,1,0.5,0.9,0.8,1.1,0.0,1.3,0.9,7.07
8,8,104450,Chris Gadi,30, Forward,177,71,0(3),0,3,36,0,0,0.3,0.3,0.7,0.0,0.0,0.7,0.0,6.22
9,9,3972,Rod Fanni,40, D(CR),186,78,25(4),25,4,2268,1,1,0.4,0.4,0.4,0.7,0.0,0.3,0.5,6.69
10,10,18539,Stéphane Mbia,36," D(C),M(C)",189,82,14(1),14,1,1145,2,0,0.9,0.3,0.4,1.6,0.1,0.4,0.4,6.85
11,11,43834,Nicolas Nkoulou,32, D(C),184,77,30,30,0,2688,0,0,0.1,0.0,0.4,1.9,0.0,0.2,0.4,7.04
12,12,27079,Charles Kaboré,34, M(C),182,78,16(9),16,9,1522,0,1,0.6,1.0,0.4,0.7,0.0,0.6,0.5,6.67
13,13,25931,César Azpilicueta,33," D(CLR),M(R)",178,76,27(3),27,3,2522,1,2,0.6,0.9,0.3,1.0,0.1,0.5,0.5,7.05
14,14,14239,André-Pierre Gignac,36, FW,186,84,6(15),6,15,781,1,0,1.9,0.4,0.3,0.4,0.4,1.0,1.3,6.21
15,15,13641,Lucho González,41, M(C),185,81,14(5),14,5,1201,2,0,1.4,0.8,0.3,1.4,0.1,1.3,1.0,6.65
16,16,4028,Alou Diarra,41," D(C),M(C)",190,79,28(6),28,6,2372,2,1,0.7,0.5,0.2,1.1,0.0,0.9,0.4,7.0
17,17,4172,Souleymane Diawara,43, D(C),187,88,23,23,0,1957,1,1,0.6,0.3,0.1,0.7,0.0,0.2,0.2,7.05
18,18,7796,Brandão,42, FW,189,86,9(8),9,8,878,1,1,1.6,0.5,0.1,1.3,0.3,0.9,1.5,6.27
19,19,3808,Djimi Traore,42, D(C),191,87,7(4),7,4,646,0,0,0.1,0.4,0.1,0.6,0.0,0.2,0.5,6.45
20,20,29545,Steve Mandanda,37, GK,185,82,38,38,0,3420,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,7.0
21,21,34143,Jean Philippe Sabo,35, Defender,174,69,1(3),1,3,75,0,0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,6.02
22,22,113648,Momar Bangoura,28, Midfielder,176,65,0(2),0,2,14,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.06
23,23,110307,Wesley Jobello,28, AM(R),179,68,0(1),0,1,20,0,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.19
