,team_id,team_name,clean_sheets
0,171,Monaco,13
1,161,Paris Saint Germain,18
2,178,Lyon,14
3,180,Metz,4
4,175,Saint-Etienne,13
5,172,Troyes,6
6,166,Montpellier,12
7,160,Lille,4
8,167,Angers,6
9,164,Marseille,13
10,170,Nice,10
11,163,Rennes,10
12,168,Nantes,11
13,224,Amiens,10
14,176,Bordeaux,8
15,165,Caen,10
16,174,Toulouse,10
17,225,Strasbourg,2
18,181,Dijon,5
19,169,Guingamp,9
