,team_id,team_name,clean_sheets
0,171,Monaco,7
1,164,Marseille,10
2,241,Brest,6
3,166,Montpellier,7
4,170,Nice,4
5,167,Angers,11
6,181,Dijon,4
7,160,Lille,11
8,225,Strasbourg,7
9,161,Paris Saint Germain,14
10,178,Lyon,7
11,168,Nantes,8
12,224,Amiens,4
13,176,Bordeaux,5
14,235,Nimes,7
15,180,Metz,8
16,174,Toulouse,3
17,175,Saint-Etienne,4
18,177,Reims,8
19,163,Rennes,9
