,team_id,team_name,clean_sheets
0,176,Bordeaux,10
1,181,Dijon,3
2,160,Lille,18
3,171,Monaco,14
4,179,Lorient,5
5,235,Nimes,8
6,170,Nice,8
7,178,Lyon,10
8,163,Rennes,10
9,225,Strasbourg,9
10,177,Reims,5
11,167,Angers,9
12,180,Metz,7
13,168,Nantes,4
14,175,Saint-Etienne,11
15,241,Brest,6
16,210,Lens,6
17,166,Montpellier,4
18,161,Paris Saint Germain,19
19,164,Marseille,8
