,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,148684,Nicolò Barella,25, AM(C),175,68,7,7,0.0,590,2,2,0,0,1.0,85.4,0.9,1,7.15
1,78498,Romelu Lukaku,29," AM(R),FW",190,93,3,3,0.0,226,1,1,0,0,2.3,73.8,2.0,0,7.03
2,299344,Lautaro Martínez,25, FW,174,72,6(1),6,1.0,560,3,1,0,0,4.0,74.4,0.9,1,6.96
3,322153,Denzel Dumfries,26," D(R),M(R)",188,80,6(1),6,1.0,509,1,1,1,0,1.9,78.5,1.7,0,6.9
4,87449,Marcelo Brozovic,29, M(CR),181,68,7,7,0.0,574,2,0,5,0,1.4,87.0,0.0,0,6.9
5,255929,Federico Dimarco,24," D(CL),M(L)",175,75,5(2),5,2.0,460,0,0,0,0,1.4,80.8,0.1,0,6.81
6,9972,Samir Handanovic,38, GK,193,92,7,7,0.0,630,0,0,0,0,0.0,88.0,0.0,1,6.77
7,110373,Hakan Çalhanoglu,28," M(CLR),FW",178,76,5(1),5,1.0,412,1,1,0,0,1.8,88.0,0.2,0,6.75
8,54968,Francesco Acerbi,34, D(C),192,88,1,1,0.0,79,0,0,0,0,0.0,85.2,3.0,0,6.73
9,23220,Matteo Darmian,32," D(CLR),M(LR)",182,70,5(1),5,1.0,403,0,2,2,0,0.0,82.8,0.2,0,6.7
10,82399,Stefan de Vrij,30, D(C),189,78,6(1),6,1.0,545,0,0,0,0,0.7,88.4,3.1,0,6.65
11,24845,Edin Dzeko,36, FW,193,80,3(4),3,4.0,318,1,1,0,0,2.4,79.5,1.4,0,6.64
12,136279,Roberto Gagliardini,28, DMC,190,77,1(2),1,2.0,154,0,0,0,0,1.3,75.9,1.7,0,6.45
13,329665,Alessandro Bastoni,23, D(C),190,75,4(2),4,2.0,330,0,0,1,0,0.5,89.6,0.7,0,6.42
14,125378,Joaquín Correa,28," AM(CL),FW",189,75,2(5),2,5.0,196,2,1,0,0,0.4,70.0,0.1,0,6.42
15,28421,Henrikh Mkhitaryan,33," M(CLR),FW",177,75,1(3),1,3.0,103,0,0,1,0,0.5,86.7,0.5,0,6.3
16,302918,Milan Skriniar,27, D(C),187,80,7,7,0.0,627,0,0,0,0,0.4,92.0,0.4,0,6.24
17,64271,Danilo D'Ambrosio,34," D(CLR),M(LR)",180,75,0(3),0,3.0,47,0,0,0,0,0.0,82.1,0.0,0,6.11
18,423450,Kristjan Asllani,20, M(C),175,0,0(2),0,2.0,23,0,0,0,0,0.0,90.0,0.0,0,6.11
19,141726,Robin Gosens,28," D(L),M(CL)",183,76,1(5),1,5.0,122,0,0,0,0,0.0,78.0,0.2,0,6.09
20,349184,Raoul Bellanova,22, M(R),188,82,0(2),0,2.0,25,0,0,0,0,0.0,88.2,0.0,0,6.07
