,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,1869,160,Lille,LIL,161,Paris Saint Germain,PSG,0,1,2015-08-07 22:30:00
1,1870,162,SC Bastia,BAS,163,Rennes,REN,2,1,2015-08-08 23:00:00
2,1871,164,Marseille,MAR,165,Caen,CAE,0,1,2015-08-08 23:00:00
3,1872,166,Montpellier,MPL,167,Angers,ANG,0,2,2015-08-08 23:00:00
4,1873,168,Nantes,NAN,169,Guingamp,GUI,1,0,2015-08-08 23:00:00
5,1874,170,Nice,NIC,171,Monaco,MON,1,2,2015-08-08 23:00:00
6,1875,172,Troyes,TRO,173,GFC Ajaccio,AJA,0,0,2015-08-08 23:00:00
7,1876,174,Toulouse,TOU,175,Saint-Etienne,SEN,2,1,2015-08-09 19:00:00
8,1877,176,Bordeaux,BOR,177,Reims,REI,1,2,2015-08-09 19:00:00
9,1878,178,Lyon,LYO,179,Lorient,LOR,0,0,2015-08-09 23:00:00
10,1879,171,Monaco,MON,160,Lille,LIL,0,0,2015-08-14 22:30:00
11,1880,175,Saint-Etienne,SEN,176,Bordeaux,BOR,1,1,2015-08-15 19:00:00
12,1881,172,Troyes,TRO,170,Nice,NIC,3,3,2015-08-15 22:00:00
13,1882,163,Rennes,REN,166,Montpellier,MPL,1,0,2015-08-15 22:00:00
14,1883,167,Angers,ANG,168,Nantes,NAN,0,0,2015-08-15 22:00:00
15,1884,165,Caen,CAE,174,Toulouse,TOU,1,0,2015-08-15 22:00:00
16,1885,169,Guingamp,GUI,178,Lyon,LYO,0,1,2015-08-15 22:00:00
17,1886,177,Reims,REI,164,Marseille,MAR,1,0,2015-08-16 16:00:00
18,1887,179,Lorient,LOR,162,SC Bastia,BAS,1,1,2015-08-16 19:00:00
19,1888,161,Paris Saint Germain,PSG,173,GFC Ajaccio,AJA,2,0,2015-08-16 23:00:00
20,1889,166,Montpellier,MPL,161,Paris Saint Germain,PSG,0,1,2015-08-21 22:30:00
21,1890,178,Lyon,LYO,163,Rennes,REN,1,2,2015-08-22 19:00:00
22,1891,168,Nantes,NAN,177,Reims,REI,1,0,2015-08-22 22:00:00
23,1892,170,Nice,NIC,165,Caen,CAE,2,1,2015-08-22 22:00:00
24,1893,174,Toulouse,TOU,171,Monaco,MON,1,1,2015-08-22 22:00:00
25,1894,162,SC Bastia,BAS,169,Guingamp,GUI,3,0,2015-08-22 22:00:00
