,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,10643,164,Marseille,MAR,174,Toulouse,TOU,4,0,2018-08-10 21:45:00
1,10644,168,Nantes,NAN,171,Monaco,MON,1,3,2018-08-11 18:00:00
2,10645,170,Nice,NIC,177,Reims,REI,0,1,2018-08-11 21:00:00
3,10646,166,Montpellier,MPL,181,Dijon,DJN,1,2,2018-08-11 21:00:00
4,10647,167,Angers,ANG,235,Nimes,NIM,3,4,2018-08-11 21:00:00
5,10648,160,Lille,LIL,163,Rennes,REN,3,1,2018-08-11 21:00:00
6,10649,175,Saint-Etienne,SEN,169,Guingamp,GUI,2,1,2018-08-11 21:00:00
7,10650,178,Lyon,LYO,224,Amiens,AMI,2,0,2018-08-12 16:00:00
8,10651,176,Bordeaux,BOR,225,Strasbourg,STR,0,2,2018-08-12 18:00:00
9,10652,161,Paris Saint Germain,PSG,165,Caen,CAE,3,0,2018-08-12 22:00:00
10,10653,177,Reims,REI,178,Lyon,LYO,1,0,2018-08-17 21:45:00
11,10654,169,Guingamp,GUI,161,Paris Saint Germain,PSG,1,3,2018-08-18 18:00:00
12,10655,171,Monaco,MON,160,Lille,LIL,0,0,2018-08-18 21:00:00
13,10656,163,Rennes,REN,167,Angers,ANG,1,0,2018-08-18 21:00:00
14,10657,224,Amiens,AMI,166,Montpellier,MPL,1,2,2018-08-18 21:00:00
15,10658,165,Caen,CAE,170,Nice,NIC,1,1,2018-08-18 21:00:00
16,10659,181,Dijon,DJN,168,Nantes,NAN,2,0,2018-08-18 21:00:00
17,10660,225,Strasbourg,STR,175,Saint-Etienne,SEN,1,1,2018-08-19 16:00:00
18,10661,174,Toulouse,TOU,176,Bordeaux,BOR,2,1,2018-08-19 18:00:00
19,10662,235,Nimes,NIM,164,Marseille,MAR,3,1,2018-08-19 22:00:00
20,10663,178,Lyon,LYO,225,Strasbourg,STR,2,0,2018-08-24 21:45:00
21,10664,161,Paris Saint Germain,PSG,167,Angers,ANG,3,1,2018-08-25 18:00:00
22,10665,170,Nice,NIC,181,Dijon,DJN,0,4,2018-08-25 21:00:00
23,10666,174,Toulouse,TOU,235,Nimes,NIM,1,0,2018-08-25 21:00:00
24,10667,166,Montpellier,MPL,175,Saint-Etienne,SEN,0,0,2018-08-25 21:00:00
25,10668,168,Nantes,NAN,165,Caen,CAE,1,1,2018-08-25 21:00:00
26,10669,224,Amiens,AMI,177,Reims,REI,4,1,2018-08-25 21:00:00
27,10670,160,Lille,LIL,169,Guingamp,GUI,3,0,2018-08-26 16:00:00
28,10671,176,Bordeaux,BOR,171,Monaco,MON,2,1,2018-08-26 18:00:00
29,10672,164,Marseille,MAR,163,Rennes,REN,2,2,2018-08-26 22:00:00
30,10673,178,Lyon,LYO,170,Nice,NIC,0,1,2018-08-31 21:45:00
31,10674,235,Nimes,NIM,161,Paris Saint Germain,PSG,2,4,2018-09-01 15:00:00
32,10675,167,Angers,ANG,160,Lille,LIL,1,0,2018-09-01 18:00:00
