,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,6185,177,Reims,REI,161,Paris Saint Germain,PSG,2,2,2014-08-08 19:30:00
1,6186,162,SC Bastia,BAS,164,Marseille,MAR,3,3,2014-08-09 20:00:00
2,6187,209,Evian Thonon Gaillard,EVI,165,Caen,CAE,0,3,2014-08-09 20:00:00
3,6188,169,Guingamp,GUI,175,Saint-Etienne,SEN,0,2,2014-08-09 20:00:00
4,6189,160,Lille,LIL,180,Metz,MET,0,0,2014-08-09 20:00:00
5,6190,166,Montpellier,MPL,176,Bordeaux,BOR,0,1,2014-08-09 20:00:00
6,6191,168,Nantes,NAN,210,Lens,LEN,1,0,2014-08-09 20:00:00
7,6192,170,Nice,NIC,174,Toulouse,TOU,3,2,2014-08-09 20:00:00
8,6193,178,Lyon,LYO,163,Rennes,REN,2,0,2014-08-10 16:00:00
9,6194,171,Monaco,MON,179,Lorient,LOR,1,2,2014-08-10 20:00:00
10,6195,165,Caen,CAE,160,Lille,LIL,0,1,2014-08-15 19:30:00
11,6196,161,Paris Saint Germain,PSG,162,SC Bastia,BAS,2,0,2014-08-16 16:00:00
12,6197,163,Rennes,REN,209,Evian Thonon Gaillard,EVI,6,2,2014-08-16 19:00:00
13,6198,174,Toulouse,TOU,178,Lyon,LYO,2,1,2014-08-16 19:00:00
14,6199,210,Lens,LEN,169,Guingamp,GUI,0,1,2014-08-16 19:00:00
15,6200,179,Lorient,LOR,170,Nice,NIC,0,0,2014-08-16 19:00:00
16,6201,180,Metz,MET,168,Nantes,NAN,1,1,2014-08-16 19:00:00
17,6202,164,Marseille,MAR,166,Montpellier,MPL,0,2,2014-08-17 16:00:00
18,6203,175,Saint-Etienne,SEN,177,Reims,REI,3,1,2014-08-17 16:00:00
19,6204,176,Bordeaux,BOR,171,Monaco,MON,4,1,2014-08-17 20:00:00
20,6205,209,Evian Thonon Gaillard,EVI,161,Paris Saint Germain,PSG,0,0,2014-08-22 19:30:00
21,6206,169,Guingamp,GUI,164,Marseille,MAR,0,1,2014-08-23 16:00:00
22,6207,160,Lille,LIL,179,Lorient,LOR,2,0,2014-08-23 19:00:00
23,6208,170,Nice,NIC,176,Bordeaux,BOR,1,3,2014-08-23 19:00:00
24,6209,177,Reims,REI,165,Caen,CAE,0,2,2014-08-23 19:00:00
25,6210,166,Montpellier,MPL,180,Metz,MET,2,0,2014-08-23 19:00:00
26,6211,162,SC Bastia,BAS,174,Toulouse,TOU,1,0,2014-08-23 19:00:00
27,6212,178,Lyon,LYO,210,Lens,LEN,0,1,2014-08-24 13:00:00
28,6213,175,Saint-Etienne,SEN,163,Rennes,REN,0,0,2014-08-24 16:00:00
29,6214,168,Nantes,NAN,171,Monaco,MON,0,1,2014-08-24 20:00:00
30,6215,164,Marseille,MAR,170,Nice,NIC,4,0,2014-08-29 19:30:00
31,6216,171,Monaco,MON,160,Lille,LIL,1,1,2014-08-30 16:00:00
32,6217,168,Nantes,NAN,166,Montpellier,MPL,1,0,2014-08-30 19:00:00
33,6218,174,Toulouse,TOU,209,Evian Thonon Gaillard,EVI,1,0,2014-08-30 19:00:00
34,6219,165,Caen,CAE,163,Rennes,REN,0,1,2014-08-30 19:00:00
35,6220,210,Lens,LEN,177,Reims,REI,4,2,2014-08-30 19:00:00
36,6221,179,Lorient,LOR,169,Guingamp,GUI,4,0,2014-08-30 19:00:00
37,6222,176,Bordeaux,BOR,162,SC Bastia,BAS,1,1,2014-08-31 13:00:00
38,6223,180,Metz,MET,178,Lyon,LYO,2,1,2014-08-31 16:00:00
39,6224,161,Paris Saint Germain,PSG,175,Saint-Etienne,SEN,5,0,2014-08-31 20:00:00
40,6145,178,Lyon,LYO,171,Monaco,MON,2,1,2014-09-12 19:30:00
41,6146,163,Rennes,REN,161,Paris Saint Germain,PSG,1,1,2014-09-13 16:00:00
42,6147,175,Saint-Etienne,SEN,165,Caen,CAE,1,0,2014-09-13 19:00:00
43,6148,177,Reims,REI,174,Toulouse,TOU,2,0,2014-09-13 19:00:00
44,6149,166,Montpellier,MPL,179,Lorient,LOR,1,0,2014-09-13 19:00:00
45,6150,170,Nice,NIC,180,Metz,MET,1,0,2014-09-13 19:00:00
46,6151,162,SC Bastia,BAS,210,Lens,LEN,1,1,2014-09-13 19:00:00
47,6152,160,Lille,LIL,168,Nantes,NAN,2,0,2014-09-14 13:00:00
48,6153,169,Guingamp,GUI,176,Bordeaux,BOR,2,1,2014-09-14 16:00:00
49,6154,209,Evian Thonon Gaillard,EVI,164,Marseille,MAR,1,3,2014-09-14 20:00:00
50,6155,176,Bordeaux,BOR,209,Evian Thonon Gaillard,EVI,2,1,2014-09-19 19:30:00
51,6156,164,Marseille,MAR,163,Rennes,REN,3,0,2014-09-20 16:00:00
52,6157,179,Lorient,LOR,177,Reims,REI,0,1,2014-09-20 19:00:00
