,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
0,101,Allan Saint-Maximin,34,2928,6,7.451709168031812,3,6.6442006435245275,75,57,2,0,D F M,Nice,5,5.931584553793073,15.18671352788806,4.125960684381425
1,6878,Youcef Atal,29,2253,6,4.614663276821375,0,2.4974952023476362,36,23,8,0,D F M S,Nice,6,3.8545681573450565,9.878265731036663,4.609424322843552
2,4768,Wylan Cyprien,29,2373,4,4.648100782185793,2,4.185489417053759,53,61,1,1,M S,Nice,3,3.127910505980253,10.231129750609398,7.405015867203474
3,3306,Remi Walter,19,823,2,2.451226243749261,0,0.32845186442136765,9,10,1,0,M S,Nice,0,0.17100644018501043,2.6673058681190014,2.4039877727627754
4,5619,Pierre Lees-Melou,30,2390,2,3.0589054822921753,1,2.5299636060371995,39,30,5,1,F M S,Nice,2,3.0589054822921753,9.809726462699473,7.109536692500114
5,6238,Ignatius Ganago,20,1033,2,2.435896387323737,0,1.012948052957654,27,11,1,0,F S,Nice,2,2.435896387323737,2.86852247454226,1.001519264653325
6,148,Dante,36,3228,1,1.2433298788964748,1,0.18834720365703106,19,6,11,0,D,Nice,1,1.2433298788964748,8.904731834307313,8.826852137222886
7,3536,Jean-Victor Makengo,25,1008,1,1.325666488148272,0,1.0758459009230137,13,13,3,0,F M S,Nice,1,1.325666488148272,3.925825459882617,1.9428390376269817
8,3566,Christophe Jallet,14,890,1,0.4815169982612133,0,0.21393096446990967,4,3,3,0,D M S,Nice,1,0.4815169982612133,2.650033736601472,2.1506744120270014
9,3789,Mickael Le Bihan,5,197,1,1.1540302708745003,0,0.0,5,0,2,0,F S,Nice,0,0.3939351513981819,0.3888816460967064,0.08504235744476318
10,5648,Malang Sarr,35,2994,1,1.0188297778367996,1,0.6061730748042464,9,6,1,0,D S,Nice,1,1.0188297778367996,8.404233235865831,7.803509224206209
11,5651,Bassem Srarfi,22,802,1,1.4540998563170433,0,0.6024050507694483,11,10,2,0,F M S,Nice,1,1.4540998563170433,3.7599015049636364,2.122157753445208
12,2387,Danilo,22,1555,0,1.7782198525965214,0,1.028088804334402,22,12,1,1,M S,Nice,0,1.7782198525965214,4.871767375618219,3.044925667345524
13,3302,Yoan Cardinale,3,270,0,0.0,0,0.0,0,0,0,0,GK,Nice,0,0.0,0.45994924008846283,0.45994924008846283
14,3645,Olivier Boscagli,14,862,0,0.3337867697700858,1,0.745911612175405,4,11,1,0,D S,Nice,0,0.3337867697700858,2.6562345027923584,2.1286387741565704
15,5650,Patrick Burner,17,1358,0,0.17408164776861668,0,0.9111645761877298,8,5,3,0,D M S,Nice,0,0.17408164776861668,1.9649648368358612,1.6391371320933104
16,5652,Walter Benítez,35,3150,0,0.0,0,0.0,0,0,1,0,GK,Nice,0,0.0,4.568125734105706,4.568125734105706
17,5736,Myziane Maolida,14,961,0,2.284557258710265,3,1.8052947111427784,18,19,2,0,F S,Nice,0,2.284557258710265,5.543712045997381,1.5447956006973982
18,5982,Ihsan Sacko,13,431,0,1.1517058163881302,1,0.9120889343321323,6,5,0,1,F S,Nice,0,1.1517058163881302,1.762495867908001,0.09264730289578438
19,5996,Adrien Tameze,37,2962,0,0.7902374472469091,3,1.4523287564516068,19,25,7,0,D M S,Nice,0,0.7902374472469091,9.309486795216799,7.553423019126058
20,5998,Christophe Herelle,33,2941,0,2.2206949554383755,0,0.2659464180469513,17,5,9,1,D,Nice,0,2.2206949554383755,7.480117941275239,7.2963582295924425
21,6280,Racine Coly,9,504,0,0.10951271653175354,1,0.23491499572992325,4,3,2,0,D M S,Nice,0,0.10951271653175354,1.518367012962699,1.39554344676435
22,6501,Andy Pelmard,4,285,0,0.0,0,0.03529300168156624,0,1,0,0,D,Nice,0,0.0,0.850191380828619,0.8148983828723431
23,6879,Mohamed Lamine Diaby,6,157,0,0.11299006640911102,0,0.045522987842559814,2,1,0,0,F S,Nice,0,0.11299006640911102,0.2968559516593814,0.1965123089030385
24,7329,Eddy Sylvestre,5,270,0,0.5927978008985519,1,0.11700434982776642,2,2,0,0,F S,Nice,0,0.5927978008985519,1.3401241842657328,0.6303220633417368
25,7418,Maxime Pelican,2,92,0,0.0,0,0.0,0,0,0,0,F S,Nice,0,0.0,0.0,0.0
26,7419,Paul Wade,1,7,0,0.0,0,0.0,0,0,0,0,S,Nice,0,0.0,0.0,0.0
27,7520,Assil Jaziri,3,28,0,0.4454510398209095,0,0.03102315030992031,4,1,0,0,S,Nice,0,0.4454510398209095,0.48380101658403873,0.024737289175391197
28,7566,Pedro Brazao,1,10,0,0.0,0,0.025632770732045174,0,1,0,0,S,Nice,0,0.0,0.03102315030992031,0.03102315030992031
