,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,42686,Jack Wilshere,30, M(CLR),172,68,19(5),19,5,1720,3,4,0.9,1.4,1.9,1.8,0.2,1.3,1.7,7.01
1,1,13756,Mesut Özil,33, M(CLR),180,76,25(1),25,1,2150,5,9,1.2,2.9,1.7,1.0,0.4,1.3,1.8,7.27
2,2,4522,Santi Cazorla,37, M(CLR),168,65,30(1),30,1,2597,4,8,2.4,2.2,1.6,1.0,0.1,1.4,1.8,7.36
3,3,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,6(8),6,8,525,2,2,1.3,0.4,1.5,0.7,0.1,0.7,1.2,6.55
4,4,26820,Aaron Ramsey,31, M(CLR),178,76,20(3),20,3,1764,10,8,2.2,1.4,1.3,1.1,0.1,1.3,0.8,7.76
5,5,119501,Serge Gnabry,27," AM(CLR),FW",176,77,5(4),5,4,464,1,0,1.3,0.6,1.2,0.8,0.0,1.1,0.9,6.88
6,6,97376,Ryo Miyaichi,29, M(LR),183,78,0(1),0,1,17,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.33
7,7,845,Tomas Rosicky,41, M(CR),178,65,17(10),17,10,1574,2,1,0.9,1.3,0.9,0.8,0.0,0.5,0.6,6.67
8,8,24444,Olivier Giroud,36, FW,192,93,36,36,0,3083,16,8,3.1,1.0,0.7,1.6,0.8,2.2,2.7,7.36
9,9,13796,Theo Walcott,33," M(CLR),FW",176,68,9(4),9,4,859,5,4,2.5,1.8,0.7,0.5,0.5,0.9,0.9,7.11
10,10,27550,Kieran Gibbs,33," D(L),M(L)",181,73,24(4),24,4,2055,0,1,0.3,0.5,0.7,0.4,0.0,0.3,0.3,7.06
11,11,91879,Carl Jenkinson,30, D(R),185,77,7(7),7,7,800,1,2,0.1,0.3,0.6,0.3,0.0,0.1,0.4,6.66
12,12,1443,Mikel Arteta,40, M(C),183,64,27(4),27,4,2407,2,0,0.4,0.6,0.5,1.2,0.0,0.4,0.4,7.14
13,13,23072,Nacho Monreal,36," D(CL),M(L)",179,72,13(10),13,10,1179,0,1,0.2,0.5,0.3,0.5,0.1,0.4,0.3,6.67
14,14,6040,Lukas Podolski,37," AM(CLR),FW",182,80,14(6),14,6,1173,8,2,2.1,0.4,0.3,0.6,0.3,0.9,0.9,6.98
15,15,19471,Bacary Sagna,39, D(CR),176,72,34(1),34,1,3061,1,2,0.5,0.6,0.2,0.8,0.0,0.7,0.4,7.2
16,16,10209,Thomas Vermaelen,36, D(CL),183,80,7(7),7,7,782,0,1,0.3,0.1,0.2,0.4,0.1,0.1,0.1,6.77
17,17,6321,Mathieu Flamini,38, M(C),178,67,18(9),18,9,1604,2,0,0.7,0.3,0.2,0.7,0.0,0.5,0.6,6.63
18,18,30051,Laurent Koscielny,37, D(C),186,75,32,32,0,2742,2,0,0.4,0.1,0.1,0.5,0.0,0.3,0.3,7.32
19,19,13819,Nicklas Bendtner,34, FW,193,84,1(8),1,8,157,2,0,0.9,0.4,0.1,0.0,0.4,0.1,0.2,6.43
20,20,73379,Wojciech Szczesny,32, GK,195,90,37,37,0,3330,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,7.04
21,21,6292,Per Mertesacker,38, D(C),198,90,35,35,0,3150,2,0,0.5,0.1,0.1,0.7,0.0,0.1,0.2,7.15
22,22,122294,Chuba Akpom,26, FW,183,70,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
23,23,3777,Kim Källström,40, M(C),185,87,1(2),1,2,128,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,6.61
24,24,20973,Lukasz Fabianski,37, GK,190,83,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
25,25,18214,Abou Diaby,36, M(C),191,75,0(1),0,1,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
26,26,83304,Yaya Sanogo,29, FW,191,74,0(8),0,8,71,0,0,0.3,0.1,0.0,0.1,0.4,0.4,0.4,6.09
