,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,110154,Memphis Depay,28," AM(CL),FW",176,78,29(7),29,7,2737,10,10,5,0,3.1,80.1,0.3,3,7.34
1,134893,Nabil Fekir,29," AM(CLR),FW",173,72,24(5),24,5,1991,9,7,5,0,3.1,85.2,0.5,5,7.31
2,27761,Marcelo,35, D(C),191,85,33,33,0,2880,0,1,6,0,0.8,87.8,5.2,0,7.25
3,121718,Marçal,33," D(CL),M(L)",178,74,12,12,0,883,0,0,2,0,0.4,87.8,2.9,1,7.1
4,296337,Ferland Mendy,27," D(L),M(L)",180,73,27(3),27,3,2529,2,1,2,0,0.8,84.5,1.6,0,7.09
5,322096,Houssem Aouar,24, M(CL),175,70,35(2),35,2,3069,7,7,2,0,1.9,86.7,0.5,3,7.05
6,146724,Léo Dubois,28," D(LR),M(R)",178,65,21(4),21,4,2044,1,6,2,0,0.7,85.6,1.2,1,7.01
7,321389,Tanguy Ndombélé,25, M(C),181,76,31(3),31,3,2693,1,7,3,0,0.9,89.1,0.6,1,6.99
8,140090,Moussa Dembele,26, FW,183,73,21(12),21,12,2017,15,4,1,0,2.7,74.6,1.5,1,6.95
9,145996,Kenny Tete,26," D(CR),M(R)",180,71,12(1),12,1,1050,0,3,1,0,0.6,84.0,1.4,1,6.94
10,109807,Bertrand Traoré,27," AM(R),FW",181,73,24(10),24,10,2125,7,2,5,0,1.9,82.5,0.7,3,6.93
11,81949,Mathieu Gorgelin,32, GK,187,83,4,4,0,360,0,0,0,0,0.0,85.2,0.8,0,6.8
12,22115,Jérémy Morel,38, D(CL),172,71,12,12,0,1065,0,0,4,0,0.3,88.9,1.9,0,6.77
13,243511,Jason Denayer,27," D(CR),DMC",184,70,31,31,0,2748,2,0,2,0,0.5,93.8,1.8,0,6.75
14,125004,Maxwel Cornet,25," D(L),M(LR),FW",179,69,12(15),12,15,1276,7,5,2,0,1.7,77.3,0.7,2,6.71
15,329356,Martin Terrier,25," AM(CL),FW",184,71,16(16),16,16,1481,9,0,2,0,1.1,84.2,0.7,2,6.7
16,71833,Anthony Lopes,31, GK,184,81,34,34,0,3060,0,0,0,0,0.0,77.6,0.3,1,6.68
17,300705,Lucas Tousart,25, DMC,185,84,20(10),20,10,1729,0,0,1,2,0.8,87.3,1.2,0,6.59
18,4092,Rafael,32," D(LR),M(R)",172,78,11(7),11,7,1019,0,1,4,1,0.1,83.2,1.0,0,6.53
19,323236,Mariano Díaz,29, FW,180,76,2(1),2,1,144,0,0,0,0,1.0,76.7,0.7,0,6.33
20,95422,Jordan Ferri,30, M(C),173,73,1(3),1,3,114,0,0,0,0,0.0,89.9,0.5,0,6.32
21,279511,Pape Cheikh Diop Gueye,25, DMC,180,68,5(7),5,7,453,0,0,3,0,0.3,89.4,0.2,0,6.09
22,370370,Yassin Fekir,25, Midfielder,0,0,0(1),0,1,11,0,0,0,0,1.0,75.0,0.0,0,6.08
23,357535,Lenny Pintor,22, Forward,179,66,0(1),0,1,1,0,0,0,0,0.0,0.0,0.0,0,6.0
24,354072,Oumar Solet,22, D(C),192,88,1,1,0,60,0,0,1,0,0.0,93.5,1.0,0,5.9
