,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,361816,Youcef Atal,26," D(R),M(R)",176,69,25(4),25,4,2261,6,0,8,0,1.2,83.6,1.6,8,7.48
1,135891,Allan Saint-Maximin,25," AM(CLR),FW",173,67,34,34,0,2914,6,3,2,0,2.2,76.0,0.9,5,7.21
2,112220,Christophe Hérelle,30, D(CR),188,75,33,33,0,2938,0,0,9,1,0.5,88.7,3.1,0,7.07
3,130304,Walter Benítez,29, GK,191,91,35,35,0,3150,0,0,1,0,0.0,75.2,0.4,7,7.05
4,123873,Wylan Cyprien,27, M(C),180,75,27(2),27,2,2364,4,2,1,1,1.8,87.5,0.4,0,6.91
5,6683,Dante,38, D(C),188,87,36,36,0,3227,1,1,11,0,0.6,91.5,2.1,1,6.87
6,301243,Pierre Lees-Melou,29, M(CLR),185,69,26(4),26,4,2393,2,1,5,1,1.3,85.7,0.6,1,6.85
7,322747,Malang Sarr,23, D(CL),182,73,34(1),34,1,2995,1,1,1,0,0.3,89.8,1.6,0,6.85
8,124721,Adrien Tameze,28, M(C),180,78,34(3),34,3,2951,0,3,7,0,0.5,89.1,1.0,0,6.8
9,329246,Patrick Burner,26, D(R),168,61,15(2),15,2,1354,0,0,3,0,0.5,83.9,0.6,0,6.7
10,260809,Olivier Boscagli,24," D(CL),DMC",181,68,10(4),10,4,863,0,1,1,0,0.3,79.5,1.5,0,6.67
11,14240,Christophe Jallet,38," D(LR),M(L)",178,70,11(3),11,3,886,1,0,3,0,0.3,84.1,0.6,0,6.67
12,294056,Danilo Barbosa,26," D(C),DMC",183,74,18(4),18,4,1552,0,0,1,1,1.0,85.6,0.8,0,6.61
13,336074,Myziane Maolida,23," AM(LR),FW",183,80,10(4),10,4,956,0,3,2,0,1.3,81.7,0.6,0,6.54
14,344645,Ignatius Ganago,23," AM(LR),FW",179,82,9(11),9,11,1034,2,0,1,0,1.4,78.3,1.3,0,6.45
15,147810,Racine Coly,26," D(L),M(L)",185,70,6(3),6,3,503,0,1,2,0,0.4,81.6,1.4,0,6.43
16,333437,Bassem Srarfi,25," D(L),M(LR)",176,71,8(14),8,14,813,1,0,2,0,0.5,81.3,0.4,0,6.38
17,236520,Mickaël Le Bihan,32, FW,185,85,2(3),2,3,203,1,0,2,0,1.0,81.5,0.4,0,6.38
18,125326,Rémi Walter,27, M(CR),174,73,8(11),8,11,828,2,0,1,0,0.5,91.1,0.3,0,6.35
19,300634,Jean-Victor Makengo,24, AM(CL),177,75,11(14),11,14,1025,1,0,3,0,0.5,86.2,0.2,1,6.35
20,33799,Mario Balotelli,32, FW,189,88,9(1),9,1,759,0,1,5,0,3.3,69.4,1.3,0,6.33
21,351344,Andy Pelmard,22, D(CR),180,69,4,4,0,278,0,0,0,0,0.0,85.0,1.0,0,6.31
22,372370,Assil Jaziri,23, Midfielder,0,0,0(3),0,3,34,0,0,0,0,1.3,76.2,0.0,0,6.27
23,368271,Eddy Sylvestre,23, AM(R),174,69,3(2),3,2,266,0,1,0,0,0.4,82.5,0.0,0,6.25
24,373108,Pedro Brazão,19, AM(C),172,64,0(1),0,1,13,0,0,0,0,0.0,100.0,0.0,0,6.13
25,318485,Ihsan Sacko,25, AM(L),183,70,4(9),4,9,441,0,1,0,1,0.5,80.4,0.3,0,6.13
26,140569,Yoan Cardinale,28, GK,181,84,3,3,0,270,0,0,0,0,0.0,98.4,0.3,0,6.12
27,349700,Mohamed Lamine Diaby,21, Forward,188,82,2(4),2,4,161,0,0,0,0,0.3,85.2,0.5,0,6.08
28,329559,Maxime Pelican,24, Forward,178,65,1(1),1,1,91,0,0,0,0,0.0,46.7,0.0,0,6.0
29,369714,Paul Wade,22, Midfielder,179,67,0(1),0,1,7,0,0,0,0,0.0,0.0,0.0,0,5.87
