,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,300713,Kylian Mbappé,23," AM(LR),FW",178,73,1,1,0,75,0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,7.51
1,1,132962,Thomas Lemar,26, AM(CLR),171,63,27(3),27,3,2383,2,8,1.6,1.8,1.5,1.4,0.1,1.4,1.7,7.1
2,2,136294,Keita Baldé,27," AM(LR),FW",181,80,19(4),19,4,1484,8,5,1.4,0.7,1.3,1.2,0.6,1.2,1.8,6.85
3,3,127970,Rony Lopes,26," AM(CLR),FW",174,68,32(6),32,6,2553,15,5,1.8,1.1,1.2,1.0,0.2,1.3,2.3,7.01
4,4,95423,Rachid Ghezzal,30, AM(CLR),182,70,7(19),7,19,997,2,3,1.1,0.6,1.1,0.7,0.3,0.9,1.7,6.58
5,5,115916,Fabinho,28," D(CR),DMC",188,78,34,34,0,3060,7,3,0.7,1.1,1.1,1.9,0.0,0.6,0.7,7.51
6,6,244297,Adama Traoré,27, M(CR),178,72,2(1),2,1,189,3,0,2.0,0.3,1.0,2.0,0.0,1.7,2.0,7.77
7,7,344041,Moussa Sylla,22," AM(R),FW",181,70,3(2),3,2,303,2,0,2.0,0.6,1.0,0.8,0.4,1.2,1.8,6.94
8,8,248123,Jorge,26," D(L),M(L)",183,78,22,22,0,1922,1,2,0.3,0.6,1.0,2.0,0.1,1.0,1.5,7.32
9,9,136345,Youri Tielemans,25, M(C),176,72,18(9),18,9,1567,0,1,0.9,0.6,0.9,1.0,0.0,0.7,0.7,6.84
10,10,10454,Djibril Sidibé,30," D(CLR),M(R)",182,71,25(2),25,2,2157,2,7,0.7,1.2,0.8,1.4,0.0,0.7,1.4,7.14
11,11,18701,Radamel Falcao,36, FW,177,72,25(1),25,1,2140,18,4,2.7,0.6,0.7,1.9,0.3,2.2,3.3,7.15
12,12,347858,Jordi Mboula,23, AM(R),183,74,0(3),0,3,29,1,0,0.7,0.0,0.7,0.7,0.0,0.0,0.3,6.16
13,13,332270,Pietro Pellegri,21, FW,196,78,0(3),0,3,21,0,0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,6.25
14,14,262262,Almamy Touré,26," D(CR),M(R)",183,81,13(7),13,7,1242,1,6,0.4,0.9,0.7,0.2,0.1,0.6,0.9,6.94
15,15,16161,João Moutinho,36, M(C),170,61,31(2),31,2,2801,1,6,0.7,1.7,0.6,0.8,0.0,0.5,0.9,7.11
16,16,105161,Soualiho Meïté,28, M(C),187,80,1(1),1,1,95,0,0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,6.27
17,17,29072,Stevan Jovetic,32," AM(CL),FW",183,79,7(8),7,8,751,8,1,2.3,0.6,0.4,0.7,0.5,1.2,1.7,7.01
18,18,298733,Kevin N'Doram,26, DMC,184,76,7(4),7,4,720,0,0,0.3,0.2,0.4,1.1,0.0,0.3,0.3,6.73
19,19,109117,Terence Kongolo,28, D(CL),188,70,3,3,0,258,0,0,0.3,0.3,0.3,1.3,0.0,0.7,1.3,6.89
20,20,351758,Julien Serrano,24," D(L),M(L)",171,55,3(1),3,1,279,0,0,0.3,0.8,0.3,1.0,0.0,0.3,2.0,6.63
21,21,322750,Adama Diakhaby,26," AM(LR),FW",184,65,10(12),10,12,852,2,3,0.5,0.4,0.2,0.6,0.5,0.7,1.1,6.41
22,22,130435,Jemerson,30," D(CR),DMC",184,77,33,33,0,2857,2,0,0.5,0.1,0.1,0.5,0.0,0.1,0.4,6.93
23,23,17946,Andrea Raggi,38, D(CLR),187,82,18(2),18,2,1608,1,0,0.3,0.2,0.1,0.6,0.1,0.3,0.4,6.61
24,24,44208,Kamil Glik,34, D(C),190,80,36,36,0,3240,3,3,0.7,0.2,0.1,0.9,0.1,0.1,0.3,7.12
25,25,125379,Guido Carrillo,31, FW,191,87,2(13),2,13,417,4,0,0.9,0.2,0.1,0.5,0.0,0.3,0.3,6.59
26,26,135891,Allan Saint-Maximin,25," AM(CLR),FW",173,67,0(1),0,1,16,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.22
27,27,29214,Danijel Subasic,37, GK,191,84,34,34,0,2941,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.57
28,28,10714,Diego Benaglio,39, GK,194,89,2(1),2,1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03
29,29,146765,Boschilia,26, AM(CLR),172,63,1(4),1,4,80,0,0,0.8,0.4,0.0,0.6,0.0,0.6,0.2,6.12
30,30,299375,Gil Dias,26," D(L),M(LR)",183,75,0(1),0,1,7,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1
31,31,256538,Seydou Sy,26, GK,192,80,2(1),2,1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34
