,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,67925,Bastian Oczipka,33," D(CL),M(L)",185,85,28(2),28,2,2570,1,4,0.4,1.5,1.7,1.3,0.0,0.9,0.7,7.36
1,1,38820,Takashi Inui,34, AM(CLR),169,63,21(6),21,6,1824,1,5,1.6,1.7,1.6,1.7,0.2,2.5,1.1,6.78
2,2,74016,Haris Seferovic,30," AM(LR),FW",189,85,32,32,0,2850,10,5,2.9,1.1,1.3,1.4,1.2,1.9,1.7,7.12
3,3,116466,Marc Stendera,26, M(C),173,72,21(5),21,5,1849,3,5,0.9,1.2,1.3,1.4,0.0,1.4,1.2,7.04
4,4,20151,Constant Djakpa,35, D(L),177,74,5(1),5,1,437,0,0,0.3,0.8,1.2,2.0,0.0,1.0,1.3,6.96
5,5,71862,Aleksandar Ignjovski,31," D(LR),M(CLR)",177,71,14(6),14,6,1210,0,2,0.3,0.5,0.9,1.2,0.0,0.6,1.0,6.8
6,6,13753,Marco Russ,37," D(C),DMC",190,88,26,26,0,2224,2,3,0.7,0.4,0.8,0.8,0.2,0.9,0.6,7.08
7,7,101964,Lucas Piazón,28," AM(CLR),FW",182,75,11(11),11,11,1055,2,0,0.5,0.9,0.8,0.5,0.1,1.5,1.2,6.46
8,8,90966,Sonny Kittel,29," AM(CLR),FW",179,71,7(11),7,11,665,0,1,1.3,0.6,0.7,1.5,0.1,0.5,0.7,6.46
9,9,14166,Stefan Aigner,35," AM(CLR),FW",183,73,23(5),23,5,2097,9,0,1.5,1.0,0.7,2.2,0.7,1.6,2.1,6.76
10,10,5626,Nelson Haedo Valdez,38," AM(R),FW",178,73,6(4),6,4,516,1,0,1.5,0.4,0.7,1.7,0.3,1.7,0.5,6.58
11,11,16954,Makoto Hasebe,38," D(CR),M(CR)",180,72,33,33,0,2853,0,2,0.1,0.8,0.5,2.0,0.0,0.9,0.8,7.06
12,12,243758,David Kinsombi,26," D(C),M(C)",183,74,2,2,0,153,0,0,0.0,0.5,0.5,1.5,0.0,1.0,0.5,7.07
13,13,69477,Václav Kadlec,30," AM(R),FW",181,77,1(3),1,3,116,1,0,2.3,0.0,0.5,0.5,0.0,0.8,1.5,6.66
14,14,69467,Timothy Chandler,32," D(R),M(LR)",187,84,25(4),25,4,2332,1,1,0.5,0.8,0.5,1.1,0.0,0.4,0.3,6.97
15,15,33134,Carlos Zambrano,33, D(C),185,77,16(1),16,1,1450,0,1,0.3,0.1,0.4,3.6,0.0,0.5,0.4,6.9
16,16,148484,Luca Waldschmidt,26," AM(CLR),FW",181,74,1(2),1,2,105,0,0,0.3,0.0,0.3,1.0,0.0,1.7,1.3,6.17
17,17,14164,Martin Lanig,38, M(C),190,79,1(2),1,2,101,0,0,0.3,0.0,0.3,1.0,0.0,1.0,1.0,6.31
18,18,31839,Johannes Flum,34," D(C),M(C)",190,82,0(7),0,7,159,0,0,0.1,0.1,0.3,1.0,0.1,0.7,0.1,6.14
19,19,63012,Slobodan Medojevic,31, DMC,182,77,10(4),10,4,798,0,0,0.2,0.1,0.3,1.2,0.1,0.8,0.4,6.29
20,20,43395,Anderson,34, D(C),189,86,19(3),19,3,1686,0,1,0.3,0.2,0.2,0.6,0.0,0.2,0.2,6.86
21,21,5486,Alexander Meier,39," M(C),FW",196,96,24(2),24,2,2210,19,2,3.1,0.8,0.2,0.4,0.6,0.8,1.1,7.54
22,22,5630,Alexander Madlung,40, D(C),196,95,14(8),14,8,1346,4,0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,6.72
23,23,80426,Felix Wiedwald,32, GK,190,82,9(1),9,1,811,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.61
24,24,66424,Kevin Trapp,32, GK,189,88,22,22,0,1980,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.77
25,25,5517,Timo Hildebrand,43, GK,186,80,3,3,0,270,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,5.93
