,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,145271,James Wilson,26," AM(CR),FW",183,73,1,1,0.0,64,2,0,0,0,4.0,66.7,0.0,0,8.04
1,10620,Anders Lindegaard,38, GK,193,80,1,1,0.0,90,0,0,0,0,0.0,43.3,0.0,0,7.82
2,3859,Wayne Rooney,36," M(CLR),FW",176,83,27(2),27,2.0,2448,17,10,8,0,3.5,80.1,0.9,6,7.62
3,6410,Patrice Evra,41," D(CL),M(L)",174,75,33,33,0.0,2884,1,3,2,0,0.6,83.5,2.1,3,7.32
4,25363,Juan Mata,34, AM(CLR),170,63,14(1),14,1.0,1231,6,4,0,0,1.9,89.0,0.1,2,7.31
5,81726,Phil Jones,30," D(CR),DMC",180,71,26,26,0.0,2174,1,2,5,0,0.5,88.3,2.1,0,7.26
6,22738,Marouane Fellaini,34, M(C),194,85,12(4),12,4.0,1106,0,1,2,0,1.6,88.5,3.1,0,7.21
7,9685,Nemanja Vidic,40, D(C),189,84,23(2),23,2.0,2084,0,0,5,2,0.6,85.5,4.3,2,7.17
8,71345,Chris Smalling,32, D(CR),194,81,21(4),21,4.0,1938,1,0,2,0,0.5,82.7,2.5,0,7.16
9,2115,Michael Carrick,41," D(C),M(C)",188,74,26(3),26,3.0,2413,1,0,5,0,0.6,88.6,0.8,1,7.06
10,4564,Robin van Persie,39," AM(C),FW",183,71,18(3),18,3.0,1584,12,3,2,0,3.0,76.7,1.0,1,7.06
11,4092,Rafael,32," D(LR),M(R)",172,78,18(1),18,1.0,1421,0,1,5,0,0.4,78.8,0.9,1,7.05
12,130334,Adnan Januzaj,27, AM(CLR),186,76,15(12),15,12.0,1641,4,3,7,0,1.7,81.6,0.1,2,6.96
13,44031,Fábio,32," D(LR),M(R)",172,66,1,1,0.0,90,0,0,0,0,1.0,88.2,0.0,0,6.96
14,22079,Jonny Evans,34, D(CL),188,77,17,17,0.0,1378,0,0,0,0,0.4,87.3,2.1,0,6.95
15,18296,Antonio Valencia,37," D(R),M(R)",180,83,20(9),20,9.0,1941,2,3,6,1,0.6,85.2,1.2,1,6.94
16,140887,Tom Lawrence,28," AM(CLR),FW",180,75,1,1,0.0,70,0,0,0,0,2.0,86.0,0.0,0,6.92
17,39308,Danny Welbeck,31," AM(CLR),FW",185,73,15(10),15,10.0,1461,9,1,2,0,1.8,87.4,0.4,2,6.84
18,69956,Tom Cleverley,33, M(CLR),175,67,18(4),18,4.0,1581,1,0,3,0,0.7,89.6,0.3,0,6.74
19,928,Rio Ferdinand,43, D(C),189,82,12(2),12,2.0,1128,0,0,0,0,0.0,89.1,1.1,0,6.74
20,42862,Shinji Kagawa,33, M(CL),175,68,14(4),14,4.0,1172,0,3,0,0,0.8,87.0,0.4,0,6.71
21,38147,Alexander Büttner,33," D(L),M(L)",174,75,5(3),5,3.0,497,0,0,2,0,0.6,88.4,1.1,0,6.62
22,79554,David de Gea,31, GK,192,76,37,37,0.0,3330,0,0,1,0,0.0,55.7,0.1,1,6.6
23,19104,Nani,35," M(CLR),FW",178,66,7(4),7,4.0,560,0,0,0,0,1.5,78.4,0.4,0,6.59
24,5835,Darren Fletcher,38, M(C),183,83,9(3),9,3.0,779,0,0,0,0,0.4,89.1,0.5,0,6.58
25,8166,Ashley Young,37," D(LR),M(LR)",175,65,13(7),13,7.0,1030,2,1,4,0,0.9,79.2,0.6,0,6.55
26,21723,Anderson,34, M(CR),176,69,2(2),2,2.0,155,0,0,0,0,0.5,83.1,0.3,0,6.49
27,77,Ryan Giggs,48, M(CL),180,68,6(6),6,6.0,504,0,0,3,0,0.4,83.3,0.2,0,6.47
28,35003,Chicharito,34, FW,175,73,6(18),6,18.0,840,4,2,2,0,0.9,86.2,0.2,0,6.39
29,85059,Wilfried Zaha,29," AM(LR),FW",180,66,0(2),0,2.0,28,0,0,0,0,0.5,63.6,0.0,0,6.3
