,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,20973,Lukasz Fabianski,37, GK,190,83,1,1,0.0,90,0,0,0,0,0.0,62.9,0.0,0,7.9
1,26820,Aaron Ramsey,31, M(CLR),178,76,20(3),20,3.0,1764,10,8,3,0,2.2,84.4,0.5,6,7.76
2,24444,Olivier Giroud,35, FW,192,93,36,36,0.0,3083,16,8,4,0,3.1,68.9,4.0,3,7.36
3,4522,Santi Cazorla,37, M(CLR),168,65,30(1),30,1.0,2597,4,8,2,0,2.4,86.3,0.2,3,7.36
4,30051,Laurent Koscielny,37, D(C),186,75,32,32,0.0,2742,2,0,1,1,0.4,93.5,1.7,3,7.32
5,13756,Mesut Özil,33, M(CLR),180,76,25(1),25,1.0,2150,5,9,0,0,1.2,88.0,0.2,4,7.27
6,19471,Bacary Sagna,39, D(CR),176,72,34(1),34,1.0,3061,1,2,6,0,0.5,85.4,3.5,1,7.2
7,6292,Per Mertesacker,37, D(C),198,90,35,35,0.0,3150,2,0,3,0,0.5,93.0,2.8,1,7.15
8,1443,Mikel Arteta,40, M(C),183,64,27(4),27,4.0,2407,2,0,3,1,0.4,92.1,1.4,0,7.14
9,13796,Theo Walcott,33," M(CLR),FW",176,68,9(4),9,4.0,859,5,4,1,0,2.5,81.4,0.3,2,7.11
10,27550,Kieran Gibbs,32," D(L),M(L)",181,73,24(4),24,4.0,2055,0,1,2,1,0.3,79.5,1.6,0,7.06
11,73379,Wojciech Szczesny,32, GK,195,90,37,37,0.0,3330,0,0,2,0,0.0,62.4,0.4,0,7.04
12,42686,Jack Wilshere,30, M(CLR),172,68,19(5),19,5.0,1720,3,4,6,0,0.9,86.1,0.2,2,7.01
13,6040,Lukas Podolski,37," AM(CLR),FW",182,80,14(6),14,6.0,1173,8,2,0,0,2.1,88.8,0.9,1,6.98
14,119501,Serge Gnabry,27," AM(CLR),FW",176,77,5(4),5,4.0,464,1,0,0,0,1.3,85.3,0.1,0,6.88
15,10209,Thomas Vermaelen,36, D(CL),183,80,7(7),7,7.0,782,0,1,0,0,0.3,90.8,2.4,0,6.77
16,23072,Nacho Monreal,36," D(CL),M(L)",179,72,13(10),13,10.0,1179,0,1,2,0,0.2,88.2,0.8,0,6.67
17,845,Tomas Rosicky,41, M(CR),178,65,17(10),17,10.0,1574,2,1,8,0,0.9,84.7,0.5,0,6.67
18,91879,Carl Jenkinson,30, D(R),185,77,7(7),7,7.0,800,1,2,1,0,0.1,85.2,0.6,0,6.66
19,6321,Mathieu Flamini,38, M(C),178,67,18(9),18,9.0,1604,2,0,8,1,0.7,91.5,0.9,0,6.63
20,3777,Kim Källström,40, M(C),185,87,1(2),1,2.0,128,0,0,1,0,1.0,82.0,0.7,0,6.61
21,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,6(8),6,8.0,525,2,2,0,0,1.3,80.4,0.2,1,6.55
22,13819,Nicklas Bendtner,34, FW,193,84,1(8),1,8.0,157,2,0,0,0,0.9,81.2,0.7,0,6.43
23,97376,Ryo Miyaichi,29, M(LR),183,78,0(1),0,1.0,17,0,0,0,0,0.0,100.0,0.0,0,6.33
24,83304,Yaya Sanogo,29, FW,191,74,0(8),0,8.0,71,0,0,0,0,0.3,68.0,0.9,0,6.09
25,18214,Abou Diaby,36, M(C),191,75,0(1),0,1.0,16,0,0,0,0,0.0,84.6,0.0,0,6.05
26,122294,Chuba Akpom,26, FW,183,70,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,6.0
