,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,387417,Tetê,22, AM(R),175,70,7(2),585,2,5,1,0,1.9,82.8,0.4,2,7.48,7,2
1,1,319756,Lucas Paquetá,25," AM(CR),FW",180,72,32(3),2713,9,6,3,0,2.5,79.6,1.3,4,7.24,32,3
2,2,338780,Bruno Guimarães,24, DMC,182,74,19(1),1642,0,3,2,0,0.6,88.0,0.6,3,7.21,19,1
3,3,140090,Moussa Dembele,26, FW,183,73,25(5),2209,21,4,6,0,2.9,66.1,2,4,7.21,25,5
4,4,236504,Karl Toko-Ekambi,30," AM(LR),FW",185,74,26(4),2305,12,5,3,0,2.5,80.6,1.1,2,7.15,26,4
5,5,349368,Romain Faivre,24, AM(CLR),180,75,9(5),889,3,0,0,0,1.4,87.9,0.1,1,7.03,9,5
6,6,27761,Marcelo,35, D(C),191,85,2,180,0,0,1,0,1,90.4,7,1,7.02,2,0
7,7,322096,Houssem Aouar,24, M(CL),175,70,29(7),2508,6,4,1,0,2.1,86.9,0.2,2,6.93,29,7
8,8,101955,Emerson,28," D(L),M(L)",176,63,26(3),2267,1,2,3,1,0.6,86.7,1.4,1,6.91,26,3
9,9,76304,Xherdan Shaqiri,30, M(CLR),169,72,9(2),686,2,3,0,0,1.2,81.0,0.1,1,6.82,9,2
10,10,415172,Castello Lukeba,19, D(C),0,0,24,2097,2,0,1,0,0.3,90.0,1.7,1,6.77,24,0
11,11,71833,Anthony Lopes,31, GK,184,81,34,2984,0,0,1,1,0,81.0,0.2,2,6.74,34,0
12,12,368272,Maxence Caqueret,22, DMC,174,63,26(5),2335,0,0,5,0,0.5,85.9,0.4,0,6.73,26,5
13,13,127464,Julian Pollersbeck,28, GK,195,87,4(2),435,0,0,0,0,0,83.2,0,0,6.68,4,2
14,14,403850,Malo Gusto,19," D(R),M(R)",0,0,21(9),1884,0,4,3,0,0.4,88.2,0.5,1,6.68,21,9
15,15,243511,Jason Denayer,27," D(CR),DMC",184,70,12(3),1001,3,0,2,0,0.4,93.7,1.1,0,6.67,12,3
16,16,321389,Tanguy Ndombélé,25, M(C),181,76,7(4),703,0,2,3,0,0.5,89.2,0.5,0,6.67,7,4
17,17,146724,Léo Dubois,28," D(LR),M(R)",178,65,20(3),1747,0,0,5,0,0.4,86.0,0.9,0,6.63,20,3
18,18,34176,Damien da Silva,34, D(C),184,82,13(4),1127,0,0,3,1,0.7,88.1,2.1,0,6.62,13,4
19,19,117776,Thiago Mendes,30," D(CR),M(CR)",176,78,21(8),1864,1,1,3,1,0.6,88.5,0.9,0,6.59,21,8
20,20,23589,Jérôme Boateng,34, D(CR),192,90,19(5),1627,0,1,6,0,0.2,87.6,0.8,0,6.58,19,5
21,21,132704,Henrique,28," D(L),M(L)",173,71,12(6),1105,0,1,3,0,0.3,88.6,1,0,6.53,12,6
22,22,397366,Sinaly Diomandé,21, D(C),184,74,5(6),577,0,0,2,0,0.3,91.4,1.5,0,6.49,5,6
23,23,277239,Jeff Reine-Adélaïde,24," AM(CLR),FW",183,75,1(9),192,0,1,0,0,0.3,83.9,0,0,6.33,1,9
24,24,386153,Rayan Cherki,19, AM(R),176,0,3(13),432,0,1,1,0,0.9,79.4,0.1,0,6.31,3,13
25,25,108055,Islam Slimani,34, FW,188,83,6(6),577,1,1,3,0,1,78.1,0.9,0,6.31,6,6
26,26,320590,Tinotenda Kadewere,26," AM(R),FW",183,72,3(12),498,1,0,0,1,1.2,83.8,0.4,0,6.26,3,12
27,27,425366,Bradley Barcola,20, Forward,0,0,2(9),258,0,1,0,0,0.5,70.1,0.5,0,6.21,2,9
28,28,415171,Habib Keïta,20, M(C),182,0,0(3),6,0,0,0,0,0.7,100.0,0,0,5.97,0,3
29,29,125004,Maxwel Cornet,25," D(L),M(LR),FW",179,69,1,65,0,0,0,1,0,85.7,0,0,5.06,1,0
