,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,353397,Moussa Diaby,23," M(CLR),FW",170,68,7,7,0.0,621,0,1,1,0,1.7,83.2,0.4,0,6.99
1,392644,Jeremie Frimpong,21," D(R),M(R)",171,63,7,7,0.0,573,2,0,1,0,1.0,80.8,0.0,0,6.97
2,299684,Exequiel Palacios,23, M(C),177,67,5(1),5,1.0,358,1,0,1,0,0.8,84.5,0.7,1,6.81
3,243565,Patrik Schick,26," AM(R),FW",191,85,7,7,0.0,623,2,0,0,0,3.4,68.9,2.9,0,6.81
4,115166,Kerem Demirbay,29, M(C),183,73,5(2),5,2.0,417,3,0,1,0,1.3,75.7,0.1,1,6.77
5,134946,Jonathan Tah,26, D(C),195,98,7,7,0.0,600,0,0,3,0,0.3,86.2,1.9,0,6.61
6,122140,Robert Andrich,27, M(C),187,83,5(1),5,1.0,352,0,1,1,0,0.7,82.1,0.7,0,6.59
7,369446,Edmond Tapsoba,23, D(C),194,85,7,7,0.0,616,0,0,0,0,0.4,86.4,1.1,0,6.51
8,404832,Piero Hincapié,20, D(CL),183,66,5(1),5,1.0,447,0,0,1,1,1.0,77.7,2.3,0,6.5
9,25657,Charles Aránguiz,33, M(C),171,68,2(5),2,5.0,338,1,0,1,0,0.4,84.3,0.3,0,6.42
10,141781,Daley Sinkgraven,27," D(L),M(CL)",179,67,1,1,0.0,78,0,0,0,0,1.0,87.5,0.0,0,6.42
11,64846,Lukás Hrádecky,32, GK,192,83,6,6,0.0,540,0,0,0,1,0.0,66.3,0.0,0,6.37
12,350088,Callum Hudson-Odoi,21, M(CLR),182,76,2(1),2,1.0,191,0,1,0,0,0.3,86.1,0.0,0,6.34
13,384516,Odilon Kossounou,21, D(CR),191,79,2(3),2,3.0,216,0,1,0,0,0.0,84.7,0.6,0,6.26
14,312739,Timothy Fosu-Mensah,24, D(CR),185,80,0(2),0,2.0,21,0,0,0,0,0.5,75.0,1.0,0,6.26
15,399385,Adam Hlozek,20, AM(CL),188,74,3(2),3,2.0,240,0,0,0,0,1.0,84.4,0.4,0,6.25
16,339845,Paulinho,22, AM(CLR),177,77,0(1),0,1.0,24,0,0,0,0,0.0,91.7,0.0,0,6.25
17,129197,Sardar Azmoun,27," AM(C),FW",186,78,2(5),2,5.0,248,0,0,1,0,1.6,57.8,1.3,0,6.24
18,389409,Amine Adli,22," AM(CL),FW",174,60,0(1),0,1.0,28,0,0,0,0,0.0,62.5,1.0,0,6.14
19,286602,Andrey Lunev,30, GK,190,80,1,1,0.0,90,0,0,0,0,0.0,75.7,0.0,0,6.06
20,261021,Nadiem Amiri,25, M(CLR),180,77,0(5),0,5.0,69,0,0,1,0,0.2,83.8,0.0,0,5.99
21,139623,Joel Pohjanpalo,28, FW,186,83,0(1),0,1.0,3,0,0,0,0,0.0,0.0,0.0,0,5.96
22,352830,Mitchel Bakker,22," D(L),M(L)",185,85,2(3),2,3.0,184,0,0,1,1,0.8,78.5,0.2,0,5.93
23,91060,Karim Bellarabi,32," M(CLR),FW",184,81,1,1,0.0,46,0,0,0,0,0.0,50.0,0.0,0,5.86
