,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,28,25008,Arturo Vidal,35.0, M(CR),180.0,75.0,23(5),23.0,5,2088.0,3.1,1.6,1.5,0.0,0.8,1.7,0.1,0.0,7.34
1,29,20211,Claudio Marchisio,36.0, M(C),180.0,74.0,33(2),33.0,2,2866.0,2.4,2.1,1.4,0.0,1.2,1.3,0.2,0.0,7.37
2,30,97752,Paul Pogba,29.0, M(CL),191.0,84.0,24(2),24.0,2,2110.0,2.2,0.7,2.3,0.0,0.7,0.8,0.1,0.0,7.67
3,31,9991,Giorgio Chiellini,38.0, D(C),187.0,85.0,27(1),27.0,1,2447.0,2.1,2.6,1.3,0.4,5.1,0.3,0.9,0.0,7.37
4,32,6410,Patrice Evra,41.0," D(CL),M(L)",174.0,75.0,21,21.0,0,1796.0,1.9,2.3,1.3,0.0,2.2,0.8,0.3,0.0,7.14
5,33,30635,Martín Cáceres,35.0," D(CLR),M(R)",180.0,78.0,10,10.0,0,791.0,1.8,0.9,0.3,0.4,2.0,0.6,0.0,0.0,7.03
6,34,2579,Andrea Pirlo,43.0, M(C),177.0,68.0,19(1),19.0,1,1611.0,1.6,1.5,0.6,0.0,0.6,1.4,0.1,0.0,7.41
7,35,97265,Stefano Sturaro,29.0, M(CL),181.0,80.0,8(4),8.0,4,712.0,1.5,0.8,1.3,0.0,0.4,0.8,0.5,0.0,6.69
8,36,35549,Kwadwo Asamoah,33.0," D(L),M(CL)",173.0,75.0,7,7.0,0,621.0,1.4,1.9,1.0,0.0,1.7,0.6,0.3,0.0,6.99
9,37,23043,Simone Padoin,38.0," D(LR),M(CLR)",179.0,73.0,15(11),15.0,11,1344.0,1.3,1.2,0.5,0.2,1.0,0.3,0.1,0.0,6.7
10,38,6075,Andrea Barzagli,41.0, D(CR),187.0,87.0,9(1),9.0,1,769.0,1.3,1.3,0.3,0.2,3.9,0.6,0.2,0.0,6.92
11,39,77350,Rômulo,35.0," D(R),M(CR)",178.0,72.0,3(1),3.0,1,277.0,1.3,1.0,0.3,0.0,0.8,0.8,0.0,0.0,6.93
12,40,15302,Stephan Lichtsteiner,38.0," D(R),M(R)",182.0,72.0,26(6),26.0,6,2452.0,1.3,0.9,1.1,0.1,1.8,0.3,0.2,0.0,6.94
13,41,23547,Angelo Ogbonna,34.0, D(C),191.0,86.0,18(7),18.0,7,1752.0,1.2,1.4,0.7,0.3,3.3,0.2,0.5,0.0,6.93
14,42,20664,Leonardo Bonucci,35.0, D(C),190.0,85.0,33(1),33.0,1,3015.0,1.1,1.9,0.8,0.7,4.8,0.5,0.9,0.0,7.15
15,43,14167,Carlos Tevez,38.0," AM(CL),FW",173.0,75.0,29(3),29.0,3,2593.0,0.8,0.3,1.0,0.0,0.1,0.8,0.1,0.0,7.66
16,44,125883,Kingsley Coman,26.0," M(LR),FW",180.0,76.0,5(9),5.0,9,488.0,0.7,0.4,1.0,0.0,0.1,0.2,0.0,0.0,6.58
17,45,90000,Roberto Pereyra,31.0," M(CLR),FW",182.0,77.0,27(8),27.0,8,2281.0,0.6,0.7,0.9,0.0,0.3,0.4,0.1,0.0,6.88
18,46,30582,Sebastian Giovinco,35.0," AM(C),FW",165.0,59.0,2(5),2.0,5,186.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,6.67
19,47,91213,Álvaro Morata,29.0," AM(L),FW",190.0,84.0,11(18),11.0,18,1321.0,0.5,0.1,1.1,0.0,0.4,0.5,0.0,0.0,6.74
20,48,143992,Federico Mattiello,27.0, M(LR),182.0,73.0,0(2),0.0,2,25.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,6.38
21,49,259527,Mattia Vitale,25.0, Midfielder,180.0,69.0,0(2),0.0,2,26.0,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,6.17
22,50,12722,Paolo De Ceglie,36.0," D(L),M(CL)",184.0,75.0,1(1),1.0,1,104.0,0.5,0.5,1.5,0.0,2.0,0.0,0.0,0.0,6.48
23,51,9894,Simone Pepe,39.0, M(C),178.0,73.0,1(11),1.0,11,222.0,0.5,0.2,0.7,0.0,0.1,0.3,0.0,0.0,6.26
24,52,13361,Fernando Llorente,37.0, FW,193.0,90.0,25(6),25.0,6,1962.0,0.5,0.1,1.7,0.0,0.5,0.2,0.1,0.0,6.7
25,53,25079,Alessandro Matri,38.0, FW,183.0,80.0,4(1),4.0,1,322.0,0.0,0.6,0.4,0.0,0.6,0.0,0.0,0.0,6.49
26,54,3328,Gianluigi Buffon,44.0, GK,192.0,84.0,33,33.0,0,2970.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.82
27,55,9956,Marco Storari,45.0, GK,187.0,76.0,5,5.0,0,450.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.82
