,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,8,8,0.0,692,4,1,2,0,3.4,71.9,0.8,0,7.43
1,319756,Lucas Paquetá,25," AM(CR),FW",180,72,2,2,0.0,161,0,0,0,0,2.5,87.1,2.0,0,7.32
2,387417,Tetê,22, AM(R),175,70,8,8,0.0,614,4,2,1,0,2.5,85.5,0.3,2,7.26
3,236504,Karl Toko-Ekambi,30," AM(LR),FW",185,74,8,8,0.0,672,4,1,0,0,2.5,87.3,0.4,2,7.22
4,403850,Malo Gusto,19," D(R),M(R)",0,0,8,8,0.0,683,0,1,1,0,0.6,87.8,0.3,0,7.08
5,83809,Nicolás Tagliafico,30, D(CL),172,65,8,8,0.0,720,1,0,0,0,0.8,88.7,1.1,0,6.95
6,444509,Johann Lepenant,19, M(C),176,0,6(1),6,1.0,509,0,0,0,0,0.9,90.7,1.1,0,6.81
7,117776,Thiago Mendes,30," D(CR),M(CR)",176,78,8,8,0.0,631,0,1,1,0,0.0,85.7,1.6,0,6.75
8,415172,Castello Lukeba,19, D(C),0,0,8,8,0.0,720,1,0,1,0,0.3,89.3,1.4,0,6.72
9,322096,Houssem Aouar,24, M(CL),175,70,1,1,0.0,30,0,0,0,0,0.0,88.2,0.0,0,6.72
10,386153,Rayan Cherki,19, AM(R),176,0,0(7),0,7.0,100,0,3,0,0,0.9,86.4,0.0,0,6.7
11,134894,Corentin Tolisso,28," D(R),M(CR)",181,81,5(3),5,3.0,430,0,0,0,0,0.4,88.7,0.8,0,6.58
12,140090,Moussa Dembele,26, FW,183,73,1(5),1,5.0,216,2,0,1,0,2.3,81.6,0.5,0,6.57
13,349368,Romain Faivre,24, AM(CLR),180,75,3(2),3,2.0,215,0,1,0,0,0.8,93.0,0.2,0,6.57
14,368272,Maxence Caqueret,22, DMC,174,63,5(2),5,2.0,469,0,0,1,0,0.6,86.9,0.1,0,6.57
15,277239,Jeff Reine-Adélaïde,24," AM(CLR),FW",183,75,1(4),1,4.0,129,0,0,0,0,0.6,89.4,0.2,0,6.56
16,24854,Rémy Riou,35, GK,191,81,3(1),3,1.0,331,0,0,0,0,0.0,81.6,0.0,0,6.46
17,71833,Anthony Lopes,31, GK,184,81,5,5,0.0,387,0,0,0,1,0.0,79.5,0.0,0,6.34
18,34176,Damien da Silva,34, D(C),184,82,0(2),0,2.0,65,0,0,1,0,0.5,85.3,2.0,0,6.34
19,132704,Henrique,28," D(L),M(L)",173,71,0(2),0,2.0,37,0,0,0,0,0.5,95.5,0.0,0,6.21
20,425366,Bradley Barcola,20, Forward,0,0,0(6),0,6.0,60,0,0,0,0,0.2,80.0,0.2,0,6.12
