,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,33(3),33,3,2885,6,18,4,0,2.4,82.0,0.4,9,7.55
1,75691,Nicolás Otamendi,34, D(C),183,81,29(1),29,1,2592,1,1,9,0,0.5,88.2,3.9,2,7.49
2,279379,Gabriel Jesus,25," AM(LR),FW",175,73,8(2),8,2,651,7,4,2,0,2.4,81.3,0.8,1,7.48
3,14260,Sergio Agüero,34," AM(CL),FW",173,70,25(6),25,6,2407,20,3,4,1,4.5,82.4,0.2,6,7.33
4,12267,Aleksandar Kolarov,36," D(CL),M(L)",187,81,27(2),27,2,2533,1,1,6,0,1.1,84.5,2.9,2,7.3
5,14102,David Silva,36," M(CLR),FW",170,67,31(3),31,3,2768,4,7,6,0,1.4,87.2,0.5,1,7.28
6,10136,Vincent Kompany,36, D(C),193,85,10(1),10,1,823,3,0,5,0,0.8,88.0,1.7,0,7.18
7,14053,Yaya Touré,39, M(C),188,90,22(3),22,3,1947,5,0,4,0,1.3,89.8,1.6,2,7.17
8,19119,Fernandinho,37," D(CR),DMC",179,67,31(1),31,1,2755,2,1,4,2,1.1,86.6,1.6,1,7.16
9,77464,Ilkay Gündogan,31, M(C),180,80,9(1),9,1,710,3,1,0,0,1.6,91.9,0.2,0,7.07
10,144711,Leroy Sané,26," M(CLR),FW",183,80,20(6),20,6,1788,5,3,4,0,1.3,81.3,0.7,1,7.06
11,97692,Raheem Sterling,27," M(CLR),FW",170,69,29(4),29,4,2517,7,6,7,0,1.9,80.4,0.4,4,7.05
12,6042,Gaël Clichy,37, D(L),176,65,24(1),24,1,2125,1,0,2,0,0.1,85.2,1.2,0,6.98
13,19471,Bacary Sagna,39, D(CR),176,72,14(3),14,3,1345,0,1,2,0,0.2,88.7,2.3,0,6.93
14,101374,John Stones,28, D(CR),188,70,23(4),23,4,2013,0,0,1,0,0.5,91.7,1.8,1,6.78
15,14244,Pablo Zabaleta,37," D(R),DMC,M(R)",176,74,11(9),11,9,1060,1,1,2,0,0.4,82.9,1.2,1,6.74
16,34749,Willy Caballero,40, GK,186,81,16(1),16,1,1451,0,0,0,0,0.0,76.2,0.3,0,6.69
17,91267,Nolito,35, AM(CL),175,65,9(10),9,10,779,4,2,3,1,1.7,82.1,0.4,0,6.59
18,27213,Fabian Delph,32," D(L),M(CL)",174,60,2(5),2,5,220,1,0,1,0,0.9,93.3,0.6,0,6.56
19,9446,Jesús Navas,36," D(R),M(R)",172,60,12(12),12,12,1059,0,0,2,0,0.3,83.5,0.4,0,6.53
20,31958,Fernando,35, DMC,183,76,5(10),5,10,560,0,0,3,0,0.1,88.5,1.2,0,6.52
21,289253,Kelechi Iheanacho,25," AM(C),FW",185,82,5(15),5,15,528,4,3,0,0,1.1,76.6,0.3,0,6.4
22,14199,Claudio Bravo,39, GK,184,80,22,22,0,1969,0,0,0,0,0.0,72.6,0.2,0,6.38
23,13298,Samir Nasri,35, M(CLR),175,75,0(1),0,1,16,0,0,0,0,3.0,90.9,0.0,0,6.34
24,280663,Aleix García,25, DMC,173,68,1(3),1,3,76,0,0,0,0,0.0,92.8,0.3,0,6.26
