,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,82438,Allan,31, DMC,173,73,32(6),32,6,2857,4,5,1.0,0.9,2.1,1.2,0.0,1.9,1.3,7.17
1,1,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,36(1),36,1,3104,8,11,4.8,2.8,1.7,0.9,0.9,1.5,2.4,7.51
2,2,118169,Piotr Zielinski,28, M(CL),180,75,14(22),14,22,1659,4,2,1.1,1.0,1.2,0.7,0.1,0.6,0.6,6.75
3,3,23100,Dries Mertens,35," AM(CLR),FW",169,61,35(3),35,3,3013,18,6,3.4,1.5,1.1,1.1,0.3,1.5,1.9,7.21
4,4,82062,Faouzi Ghoulam,31, D(L),186,80,11,11,0,987,2,3,0.9,2.5,0.8,0.6,0.2,0.4,0.9,7.65
5,5,76921,Vlad Chiriches,32, D(CR),184,75,7,7,0,583,0,0,0.4,0.1,0.7,0.9,0.0,0.1,0.3,6.93
6,6,108345,Elseid Hysaj,28," D(LR),M(R)",182,75,35,35,0,3125,0,1,0.3,0.6,0.7,0.5,0.1,0.8,1.2,6.8
7,7,297577,Adam Ounas,25," AM(CLR),FW",172,65,0(7),0,7,89,0,0,0.7,0.7,0.6,0.1,0.0,0.9,0.3,6.33
8,8,72296,Emanuele Giaccherini,37, M(CLR),167,60,0(4),0,4,60,0,0,0.3,0.5,0.5,0.5,0.0,1.3,0.8,6.24
9,9,128740,Lorenzo Tonelli,32, D(C),183,78,3(1),3,1,350,1,0,0.8,0.0,0.5,1.8,0.0,0.3,0.0,7.23
10,10,106931,Mário Rui,31," D(L),M(L)",170,67,24(1),24,1,2088,2,4,0.3,1.1,0.5,1.7,0.1,0.6,0.8,6.88
11,11,13475,Marek Hamsik,35," M(C),FW",183,79,32(6),32,6,2397,7,1,2.3,1.3,0.4,0.3,0.1,0.6,1.1,6.91
12,12,106968,Jorginho,30, DMC,180,65,33,33,0,2665,2,4,0.5,1.5,0.4,0.6,0.0,0.7,0.9,7.02
13,13,203436,Marko Rog,27, M(C),180,73,0(28),0,28,259,1,0,0.2,0.3,0.4,0.2,0.0,0.2,0.3,6.2
14,14,90880,Kalidou Koulibaly,31, D(C),195,89,35,35,0,3066,5,1,0.5,0.2,0.3,0.3,0.0,0.2,0.3,7.04
15,15,67206,José Callejón,35," M(LR),FW",178,73,38,38,0,3247,10,10,1.7,1.9,0.3,1.2,0.5,0.6,1.0,7.22
16,16,104257,Arkadiusz Milik,28," AM(C),FW",186,80,3(12),3,12,440,5,0,1.5,0.5,0.1,0.5,0.1,0.9,1.3,6.52
17,17,294044,Amadou Diawara,25, DMC,183,75,5(13),5,13,644,1,1,0.3,0.3,0.1,0.2,0.0,0.3,0.4,6.41
18,18,2943,Christian Maggio,40," D(R),M(R)",184,79,6(7),6,7,636,0,0,0.0,0.2,0.1,1.2,0.0,0.3,0.3,6.71
19,19,12575,Raúl Albiol,37, D(C),187,74,30(1),30,1,2742,3,1,0.5,0.2,0.1,0.6,0.1,0.1,0.2,7.15
20,20,2987,Pepe Reina,40, GK,188,92,37,37,0,3330,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,6.63
21,21,70319,Luigi Sepe,31, GK,191,90,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74
22,22,98631,Nikola Maksimovic,30," D(CR),M(R)",193,82,1(1),1,1,95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
