,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,105591,Suso,28," AM(CLR),FW",177,70,33(2),33,2,2847,6,7,2.7,2.3,2.2,2.1,0.1,2.1,1.6,7.22
1,1,277269,Franck Kessie,25, M(C),183,74,37,37,0,3270,5,3,2.0,1.2,1.3,1.2,0.1,1.9,2.1,6.83
2,2,40384,Giacomo Bonaventura,33, M(CLR),180,75,30(3),30,3,2552,8,3,1.9,1.4,1.0,1.4,0.1,1.2,1.2,7.07
3,3,110373,Hakan Çalhanoglu,28," M(CLR),FW",178,76,25(6),25,6,2174,6,7,2.8,2.3,0.7,0.8,0.2,1.1,1.5,7.13
4,4,61610,Ricardo Rodríguez,30," D(CL),M(L)",181,78,34,34,0,3006,1,0,0.9,0.7,0.6,0.8,0.1,0.6,0.7,6.7
5,5,260498,Davide Calabria,25," D(LR),M(R)",177,70,18(3),18,3,1562,1,3,0.4,0.8,0.6,0.6,0.1,0.2,0.7,7.12
6,6,22205,Lucas Biglia,36, DMC,178,64,24(4),24,4,2043,1,1,0.8,0.9,0.5,1.5,0.0,0.6,0.8,6.88
7,7,294137,Andrea Conti,28," D(R),M(R)",184,76,2,2,0,158,0,0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,7.12
8,8,14063,Cristián Zapata,36, D(C),187,82,11(1),11,1,993,0,0,0.3,0.3,0.5,0.4,0.0,0.0,0.2,7.05
9,9,299460,André Silva,26, FW,185,84,7(17),7,17,922,2,0,1.5,0.8,0.4,0.8,0.3,1.0,1.3,6.35
10,10,80882,Fabio Borini,31," M(CLR),FW",180,73,19(10),19,10,1612,2,3,1.3,0.5,0.4,1.5,0.0,0.8,1.2,6.59
11,11,273539,Manuel Locatelli,24, M(C),185,75,5(16),5,16,667,0,0,0.5,0.4,0.4,0.4,0.0,0.3,0.3,6.36
12,12,61014,Mateo Musacchio,32, D(C),180,73,12(3),12,3,1198,0,1,0.2,0.5,0.3,0.2,0.1,0.1,0.4,6.55
13,13,329681,Patrick Cutrone,24, FW,183,75,17(11),17,11,1512,10,2,1.6,0.5,0.2,0.6,0.8,0.9,2.0,6.6
14,14,25091,Nikola Kalinic,34, FW,187,79,20(11),20,11,1813,6,3,1.6,1.2,0.2,1.5,0.6,0.8,1.2,6.63
15,15,14040,Luca Antonelli,35," D(L),M(CL)",184,79,1(5),1,5,140,0,0,0.0,0.2,0.2,0.7,0.2,0.2,0.7,6.1
16,16,9974,Riccardo Montolivo,37, M(C),182,79,12(6),12,6,1091,1,1,0.7,0.7,0.2,0.6,0.0,0.4,0.8,6.48
17,17,20664,Leonardo Bonucci,35, D(C),190,85,35,35,0,3085,2,0,0.7,0.4,0.1,0.7,0.3,0.3,0.2,6.79
18,18,118158,Alessio Romagnoli,27, D(CL),185,75,27(1),27,1,2355,2,0,0.4,0.3,0.1,0.4,0.1,0.1,0.1,6.78
19,19,262515,Gianluigi Donnarumma,23, GK,196,90,38,38,0,3420,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.54
20,20,356728,Emanuele Torrasi,23, Midfielder,0,0,0(1),0,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
21,21,23206,Ignazio Abate,35," D(R),M(R)",180,73,11(6),11,6,1057,1,0,0.2,0.6,0.0,0.5,0.2,0.4,0.4,6.53
22,22,140116,José Mauri,26, DMC,169,63,0(1),0,1,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22
