,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,19104,Nani,35," M(CLR),FW",178,66,31(2),31,2,2674,9,14,1,0,4.1,80.3,0.4,8,7.71
1,9685,Nemanja Vidic,40, D(C),189,84,35,35,0,3118,5,1,6,1,0.6,81.2,2.9,5,7.51
2,3859,Wayne Rooney,36," M(CLR),FW",176,83,25(3),25,3,2226,11,11,5,0,3.5,76.9,0.9,3,7.38
3,2213,Dimitar Berbatov,41," AM(C),FW",188,79,24(8),24,8,2210,20,3,1,0,3.1,80.3,1.3,6,7.32
4,18296,Antonio Valencia,37," D(R),M(R)",180,83,8(2),8,2,741,1,2,1,0,0.7,86.1,0.4,2,7.27
5,4092,Rafael,32," D(LR),M(R)",172,78,15(1),15,1,1203,0,1,2,1,0.4,79.7,1.2,1,7.24
6,3203,Park Ji-Sung,41, M(CLR),175,72,13(2),13,2,1084,5,3,1,0,1.2,86.1,0.5,2,7.22
7,77,Ryan Giggs,48, M(CL),180,68,19(6),19,6,1678,2,6,5,0,1.3,72.7,0.3,0,7.18
8,928,Rio Ferdinand,43, D(C),189,82,19,19,0,1710,0,0,0,0,0.1,82.5,2.1,0,7.13
9,6410,Patrice Evra,41," D(CL),M(L)",174,75,34(1),34,1,2963,1,1,1,0,0.4,83.9,1.5,1,7.1
10,71345,Chris Smalling,32, D(CR),194,81,11(5),11,5,1082,0,0,0,0,0.6,77.5,3.1,0,7.02
11,3841,John O'Shea,41, D(C),191,75,18(2),18,2,1542,0,3,1,0,0.4,79.7,1.0,0,6.99
12,21723,Anderson,34, M(CR),176,69,14(4),14,4,1190,1,2,2,0,1.1,82.9,0.3,1,6.95
13,5835,Darren Fletcher,38, M(C),183,83,24(2),24,2,2108,2,6,3,0,0.7,84.5,0.7,0,6.92
14,22079,Jonny Evans,34, D(CL),188,77,11(2),11,2,1006,0,0,2,1,0.2,84.2,1.8,0,6.9
15,2115,Michael Carrick,41," D(C),M(C)",188,74,23(5),23,5,1976,0,0,1,0,0.7,86.6,0.4,0,6.84
16,1019,Wes Brown,42, D(C),185,77,4(3),4,3,427,0,0,2,0,0.3,77.0,1.4,0,6.82
17,11,Paul Scholes,47, M(C),168,70,16(6),16,6,1536,1,3,9,0,0.9,90.2,0.2,0,6.78
18,44031,Fábio,32," D(LR),M(R)",172,66,5(6),5,6,556,1,0,2,0,0.1,81.2,0.4,0,6.7
19,35003,Chicharito,34, FW,175,73,15(12),15,12,1482,13,1,5,0,2.0,82.1,0.4,0,6.68
20,3101,Edwin van der Sar,51, GK,197,84,33,33,0,2970,0,1,1,0,0.0,58.6,0.0,0,6.66
21,22818,Gabriel Obertan,33," M(CLR),FW",186,79,3(4),3,4,283,0,0,0,0,1.1,81.2,0.9,0,6.47
22,30395,Darron Gibson,34, M(C),183,90,6(6),6,6,650,0,1,3,0,1.6,85.3,0.3,0,6.44
23,71330,Federico Macheda,31, FW,185,77,2(5),2,5,217,1,0,0,0,0.1,85.7,0.4,0,6.35
24,7,Michael Owen,42, FW,173,70,1(10),1,10,229,2,0,1,0,0.4,77.7,0.2,0,6.28
25,119,Gary Neville,47, D(R),180,79,3,3,0,207,0,0,1,0,0.0,83.2,0.0,0,6.28
26,89883,Bebé,32," AM(LR),FW",190,83,0(2),0,2,75,0,0,0,0,1.0,58.6,0.5,0,6.27
27,7884,Tomasz Kuszczak,40, GK,191,84,5,5,0,450,0,0,0,0,0.0,50.4,0.0,0,6.24
28,553,Owen Hargreaves,41, Midfielder,180,74,1,1,0,10,0,0,0,0,0.0,66.7,0.0,0,6.14
