,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,20241,Marcelo,34," D(L),M(L)",174,75,28(2),28,2,2474,2,3,0.6,1.7,1.9,1.1,0.1,0.7,0.8,7.44
1,1,82989,Isco,30," M(CLR),FW",176,79,21(10),21,10,1826,3,7,1.3,1.4,1.8,1.3,0.2,1.5,1.6,7.09
2,2,13812,Gareth Bale,33," M(CLR),FW",185,81,21(2),21,2,1741,19,10,3.5,2.2,1.8,1.2,0.7,0.8,1.3,8.12
3,3,20874,Luka Modric,37, M(C),172,66,31(1),31,1,2629,2,4,1.1,1.9,1.5,1.4,0.1,1.1,0.7,7.37
4,4,5583,Cristiano Ronaldo,37," M(L),FW",187,83,36,36,0,3185,35,11,6.3,1.4,1.4,1.1,1.4,1.2,1.2,7.99
5,5,144511,Lucas Vázquez,31," D(R),M(R)",173,70,10(15),10,15,1231,4,6,0.9,1.1,1.2,1.4,0.0,1.3,1.3,7.21
6,6,106883,Daniel Carvajal,30, D(R),173,73,19(3),19,3,1638,0,4,0.4,1.4,1.0,1.2,0.1,0.5,0.8,7.22
7,7,110297,Denis Cheryshev,31," AM(L),FW",179,74,0(2),0,2,33,0,1,0.5,0.5,1.0,0.5,0.0,1.0,0.5,6.58
8,8,93894,Mateo Kovacic,28, M(CL),178,78,8(17),8,17,1030,0,2,0.4,0.7,0.8,0.6,0.0,0.6,0.7,6.5
9,9,31772,Toni Kroos,32, M(C),183,76,32,32,0,2745,1,10,0.6,1.8,0.8,1.5,0.0,0.4,0.4,7.33
10,10,71182,James Rodríguez,31," AM(CLR),FW",180,75,17(9),17,9,1518,7,8,1.5,2.3,0.7,0.7,0.2,0.9,1.0,7.32
11,11,106028,Jesé,29," AM(LR),FW",178,72,7(21),7,21,827,5,6,0.8,0.8,0.7,0.4,0.0,0.4,0.5,6.71
12,12,14296,Karim Benzema,34, FW,185,81,26(1),26,1,1994,24,7,3.6,1.6,0.6,0.8,0.7,1.3,1.3,7.65
13,13,88300,Danilo,31," D(CLR),DMC",184,78,23(1),23,1,2044,2,5,0.8,0.8,0.6,0.8,0.1,0.3,0.4,7.27
14,14,88526,Casemiro,30, DMC,185,84,17(6),17,6,1526,1,3,0.9,0.3,0.4,1.6,0.0,0.4,0.6,7.3
15,15,278721,Borja Mayoral,25, FW,182,74,3(3),3,3,283,0,0,0.5,0.2,0.3,0.5,0.3,1.0,0.5,6.36
16,16,93206,Raphaël Varane,29, D(C),191,81,23(3),23,3,2182,0,0,0.5,0.0,0.3,0.3,0.0,0.1,0.3,6.9
17,17,10105,Pepe,39, D(C),188,81,21,21,0,1887,1,1,0.6,0.3,0.3,1.1,0.0,0.1,0.4,7.27
18,18,106875,Nacho,32, D(CLR),180,76,12(4),12,4,1153,0,0,0.3,0.2,0.3,0.9,0.1,0.2,0.5,6.98
19,19,9909,Sergio Ramos,36, D(CR),184,82,23,23,0,1946,2,2,0.8,0.3,0.1,1.1,0.2,0.1,0.3,7.15
20,20,11104,Álvaro Arbeloa,39, D(LR),184,79,2(4),2,4,258,0,0,0.0,0.2,0.0,0.2,0.0,0.2,0.8,6.73
21,21,23154,Kiko Casilla,36, GK,190,86,4,4,0,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99
22,22,65901,Keylor Navas,35, GK,185,80,34,34,0,3060,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.12
23,23,254582,Marcos Llorente,27," D(R),M(CR),FW",184,74,0(2),0,2,23,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.19
